Time_mins,power_kw
0.00,28.24
0.08,28.69
0.15,29.15
0.23,29.82
0.31,28.02
0.38,27.96
0.46,29.68
0.54,30.13
0.61,30.44
0.69,30.74
0.77,31.04
0.84,31.34
0.92,31.75
0.99,32.06
1.07,32.06
1.15,31.80
1.22,32.24
1.30,31.42
1.38,31.42
1.45,31.42
1.53,31.42
1.61,31.42
1.68,31.42
1.76,31.42
1.84,31.42
1.91,31.42
1.99,31.42
2.07,31.42
2.14,31.42
2.22,31.42
2.30,31.23
2.37,29.53
2.45,31.33
2.53,28.24
2.60,29.26
2.68,27.91
2.75,28.53
2.83,28.08
2.91,27.62
2.98,28.48
3.06,27.22
3.14,30.61
3.21,33.77
3.29,27.94
3.37,33.48
3.44,33.93
3.52,35.01
3.60,35.46
3.67,34.01
3.75,34.46
3.83,34.60
3.90,34.60
3.98,34.60
4.06,34.60
4.13,34.39
4.21,34.00
4.28,34.68
4.36,35.36
4.44,35.76
4.51,35.31
4.59,35.23
4.67,35.42
4.74,35.87
4.82,35.87
4.90,35.87
4.97,35.87
5.05,35.87
5.13,35.87
5.20,35.70
5.28,35.25
5.36,35.23
5.43,35.49
5.51,34.03
5.59,34.48
5.66,35.27
5.74,36.47
5.82,38.28
5.89,40.68
5.97,37.86
6.04,37.19
6.12,37.64
6.20,103.59
6.27,84.46
6.35,118.29
6.43,110.45
6.50,109.86
6.58,100.96
6.66,85.17
6.73,102.52
6.81,75.98
6.89,63.34
6.96,75.53
7.04,65.30
7.12,75.69
7.19,88.70
7.27,91.50
7.35,173.99
7.42,89.76
7.50,227.76
7.58,229.30
7.65,227.91
7.73,226.04
7.80,225.61
7.88,227.31
7.96,226.20
8.03,225.81
8.11,225.67
8.19,225.53
8.26,225.14
8.34,224.55
8.42,224.16
8.49,222.49
8.57,223.17
8.65,222.02
8.72,223.41
8.80,223.57
8.88,223.70
8.95,223.98
9.03,224.26
9.11,223.06
9.18,223.79
9.26,221.56
9.33,223.41
9.41,223.08
9.49,221.99
9.56,221.71
9.64,207.72
9.72,221.16
9.79,220.88
9.87,179.45
9.95,169.50
10.02,169.87
10.10,169.68
10.18,169.83
10.25,159.37
10.33,163.00
10.41,164.02
10.48,161.59
10.56,161.43
10.64,161.99
10.71,161.93
10.79,163.06
10.87,164.73
10.94,161.72
11.02,163.89
11.09,160.83
11.17,161.75
11.25,161.20
11.32,161.38
11.40,163.44
11.48,159.49
11.55,164.60
11.63,165.95
11.71,163.61
11.78,163.41
11.86,164.86
11.94,163.95
12.01,163.61
12.09,163.61
12.17,163.61
12.24,164.61
12.32,165.36
12.40,161.75
12.47,163.93
12.55,163.91
12.63,163.85
12.70,165.20
12.78,164.49
12.85,164.09
12.93,165.45
13.01,163.41
13.08,163.86
13.16,162.92
13.24,162.47
13.31,163.32
13.39,164.39
13.47,164.84
13.54,162.75
13.62,162.98
13.70,164.92
13.77,165.37
13.85,164.53
13.93,164.92
14.00,162.66
14.08,163.50
14.16,163.64
14.23,162.40
14.31,163.75
14.38,162.83
14.46,163.31
14.54,161.96
14.61,162.81
14.69,161.89
14.77,162.34
14.84,163.80
14.92,162.55
15.00,163.69
15.07,164.15
15.15,164.13
15.23,162.20
15.30,163.55
15.38,164.90
15.46,162.10
15.53,161.71
15.61,161.71
15.69,164.25
15.76,164.39
15.84,164.84
15.92,164.07
15.99,163.61
16.07,163.70
16.14,164.60
16.22,164.58
16.30,163.76
16.37,161.95
16.45,161.71
16.53,164.46
16.60,162.34
16.68,162.34
16.76,165.17
16.83,165.64
16.91,163.38
16.99,164.83
17.06,162.34
17.14,164.25
17.22,163.35
17.29,163.98
17.37,163.36
17.45,162.01
17.52,162.76
17.60,163.78
17.68,164.23
17.75,162.52
17.83,161.96
17.90,164.19
17.98,163.74
18.06,162.29
18.13,163.47
18.21,163.02
18.29,162.31
18.36,161.71
18.44,161.71
18.52,161.71
18.59,163.26
18.67,162.34
18.75,162.34
18.82,162.68
18.90,162.54
18.98,164.27
19.05,164.72
19.13,164.30
19.21,163.51
19.28,163.06
19.36,162.61
19.43,164.70
19.51,164.25
19.59,164.71
19.66,164.48
19.74,163.80
19.82,163.13
19.89,163.05
19.97,165.05
20.05,165.51
20.12,163.18
20.20,163.98
20.28,162.91
20.35,162.46
20.43,162.01
20.51,162.15
20.58,163.51
20.66,163.37
20.74,163.79
20.81,163.07
20.89,163.97
20.97,164.56
21.04,164.89
21.12,164.89
21.19,163.70
21.27,165.52
21.35,165.49
21.42,165.04
21.50,163.96
21.58,162.14
21.65,163.95
21.73,162.34
21.81,164.37
21.88,161.71
21.96,161.71
22.04,161.71
22.11,161.80
22.19,162.25
22.27,162.70
22.34,163.32
22.42,164.22
22.50,165.13
22.57,165.27
22.65,164.82
22.73,164.36
22.80,163.58
22.88,163.59
22.95,165.39
23.03,163.61
23.11,164.32
23.18,163.13
23.26,164.48
23.34,163.62
23.41,163.35
23.49,162.45
23.57,165.21
23.64,164.26
23.72,166.66
23.80,164.63
23.87,162.60
23.95,161.18
24.03,161.64
24.10,163.75
24.18,164.74
24.26,163.02
24.33,164.82
24.41,163.97
24.48,161.98
24.56,163.34
24.64,162.90
24.71,162.76
24.79,165.46
24.87,165.11
24.94,165.33
25.02,164.81
25.10,164.36
25.17,163.36
25.25,162.98
25.33,162.98
25.40,164.04
25.48,164.65
25.56,164.14
25.63,163.24
25.71,162.34
25.79,162.25
25.86,164.05
25.94,164.65
26.02,164.89
26.09,164.89
26.17,164.89
26.24,164.29
26.32,162.63
26.40,166.24
26.47,162.34
26.55,164.60
26.63,165.42
26.70,161.81
26.78,161.00
26.86,161.26
26.93,162.17
27.01,162.34
27.09,163.54
27.16,161.73
27.24,163.61
27.32,163.87
27.39,162.01
27.47,163.81
27.55,164.08
27.62,163.85
27.70,163.63
27.78,165.31
27.85,166.16
27.93,166.16
28.00,166.16
28.08,166.16
28.16,166.16
28.23,166.16
28.31,165.75
28.39,165.36
28.46,165.02
28.54,164.68
28.62,164.34
28.69,164.00
28.77,163.66
28.85,163.23
28.92,162.78
29.00,162.33
29.08,161.88
29.15,162.27
29.23,162.54
29.31,163.44
29.38,163.61
29.46,164.80
29.54,162.99
29.61,162.98
29.69,163.20
29.76,162.58
29.84,163.93
29.92,164.60
29.99,165.05
30.07,165.50
30.15,162.96
30.22,161.46
30.30,163.96
30.38,161.70
30.45,160.75
30.53,161.21
30.61,161.66
30.68,160.89
30.76,160.63
30.84,160.00
30.91,162.25
30.99,161.76
31.07,163.10
31.14,163.55
31.22,163.61
31.29,162.52
31.37,165.52
31.45,165.52
31.52,165.52
31.60,165.32
31.68,164.42
31.75,163.04
31.83,163.61
31.91,163.61
31.98,161.52
32.06,164.25
32.14,164.17
32.21,163.72
32.29,163.61
32.37,163.61
32.44,163.61
32.52,161.28
32.60,162.98
32.67,161.13
32.75,161.58
32.83,163.61
32.90,163.61
32.98,163.61
33.05,163.61
33.13,163.61
33.21,163.61
33.28,163.61
33.36,163.61
33.44,163.74
33.51,164.19
33.59,161.32
33.67,162.10
33.74,164.23
33.82,163.78
33.90,163.61
33.97,161.18
34.05,161.63
34.13,162.39
34.20,162.01
34.28,164.24
34.36,162.44
34.43,163.08
34.51,165.52
34.59,165.52
34.66,161.99
34.74,162.37
34.81,164.18
34.89,163.96
34.97,163.66
35.04,163.36
35.12,163.06
35.20,162.76
35.27,162.46
35.35,162.16
35.43,161.86
35.50,161.48
35.58,161.07
35.66,161.07
35.73,161.38
35.81,161.83
35.89,162.29
35.96,163.86
36.04,163.82
36.12,162.32
36.19,161.87
36.27,163.96
36.34,163.61
36.42,163.61
36.50,163.20
36.57,162.34
36.65,162.34
36.73,161.89
36.80,163.98
36.88,163.53
36.96,163.08
37.03,162.62
37.11,162.17
37.19,161.72
37.26,161.27
37.34,163.87
37.42,161.98
37.49,163.78
37.57,165.79
37.65,164.89
37.72,164.89
37.80,164.89
37.88,168.30
37.95,166.84
38.03,167.29
38.10,167.11
38.18,167.18
38.26,168.54
38.33,166.40
38.41,169.12
38.49,168.70
38.56,168.70
38.64,167.63
38.72,166.46
38.79,165.11
38.87,168.04
38.95,168.76
39.02,167.40
39.10,166.05
39.18,166.53
39.25,168.43
39.33,167.07
39.41,166.08
39.48,165.81
39.56,164.91
39.64,166.64
39.71,166.41
39.79,164.96
39.86,165.41
39.94,165.18
40.02,164.89
40.09,164.89
40.17,164.89
40.25,165.12
40.32,165.67
40.40,167.03
40.48,166.47
40.55,167.66
40.63,166.31
40.71,166.16
40.78,166.16
40.86,166.16
40.94,166.16
41.01,166.45
41.09,166.79
41.17,166.79
41.24,167.55
41.32,166.94
41.39,166.17
41.47,166.62
41.55,169.61
41.62,167.17
41.70,168.97
41.78,167.17
41.85,164.89
41.93,164.89
42.01,167.98
42.08,167.82
42.16,169.60
42.24,167.35
42.31,166.79
42.39,167.75
42.47,166.85
42.54,165.95
42.62,166.00
42.70,166.90
42.77,167.80
42.85,165.84
42.93,167.43
43.00,167.43
43.08,167.94
