Time_mins,power_kw
0.000000000000000000e+00,5.272926682134571053e+01
6.732550957381099044e-02,5.272926682134571053e+01
1.346510191476219809e-01,5.366177922265899980e+01
2.019765287214329574e-01,5.412803542331565154e+01
2.693020382952439618e-01,5.463785830673742083e+01
3.366275478690549661e-01,5.363999588127642681e+01
4.039530574428659149e-01,5.457250828258972319e+01
4.712785670166769192e-01,5.520607908407843212e+01
5.386040765904879235e-01,5.427356668276513574e+01
6.059295861642989278e-01,5.289658142217776771e+01
6.732550957381099321e-01,5.390927505879285064e+01
7.405806053119209365e-01,5.297676265747954716e+01
8.079061148857318297e-01,5.498036658932715426e+01
8.752316244595428341e-01,5.498036658932715426e+01
9.425571340333538384e-01,5.498036658932715426e+01
1.009882643607164843e+00,5.248872311544034375e+01
1.077208153180975847e+00,5.202246691478369200e+01
1.144533662754786851e+00,5.282427926780157890e+01
1.211859172328597856e+00,5.347963341067285370e+01
1.279184681902408860e+00,5.347963341067285370e+01
1.346510191476219864e+00,5.380035835188002125e+01
1.413835701050030869e+00,5.426661455253665878e+01
1.481161210623841873e+00,5.473287075319331763e+01
1.548486720197652877e+00,5.454284586028154536e+01
1.615812229771463659e+00,5.361033345896826319e+01
1.683137739345274664e+00,5.267782105765497391e+01
1.750463248919085668e+00,5.209569601985700871e+01
1.817788758492896672e+00,5.256195222051365334e+01
1.885114268066707677e+00,5.243032522152111596e+01
1.952439777640518681e+00,5.199373144317264206e+01
2.019765287214329685e+00,5.245998764382930091e+01
2.087090796788140690e+00,5.292624384448593844e+01
2.154416306361951694e+00,5.339250004514259018e+01
2.221741815935762698e+00,5.347963341067285370e+01
2.289067325509573703e+00,5.250793801837012609e+01
2.356392835083384707e+00,4.937509628971024966e+01
2.423718344657195711e+00,4.733804832189210288e+01
2.491043854231006716e+00,4.385987651355285522e+01
2.558369363804817720e+00,4.328767748323259923e+01
2.625694873378628724e+00,4.959438182718388788e+01
2.693020382952439729e+00,6.308151122995483462e+01
2.760345892526250733e+00,1.035751648719978846e+02
2.827671402100061737e+00,8.092370326321197638e+01
2.894996911673872741e+00,1.898877773566701137e+02
2.962322421247683746e+00,1.698147218070218685e+02
3.029647930821494750e+00,1.863512750569775278e+02
3.096973440395305754e+00,2.388936368716044853e+02
3.164298949969116759e+00,2.338460195454500195e+02
3.231624459542927319e+00,2.335507239517007747e+02
3.298949969116738323e+00,2.319861856667272377e+02
3.366275478690549328e+00,2.312479466823542680e+02
3.433600988264360332e+00,2.305097076979812982e+02
3.500926497838171336e+00,2.296346816890683726e+02
3.568252007411982341e+00,2.305205684703160216e+02
3.635577516985793345e+00,2.299807587318419735e+02
3.702903026559604349e+00,2.293326348044084284e+02
3.770228536133415354e+00,2.281514524294115347e+02
3.837554045707226358e+00,2.295020041459524691e+02
3.904879555281037362e+00,2.309790691834733423e+02
3.972205064854848366e+00,2.292072956209780443e+02
4.039530574428659371e+00,2.276923646474794225e+02
4.106856084002470375e+00,2.285782514287269578e+02
4.174181593576281379e+00,2.315194659907220966e+02
