Time_mins,Power_kW
0.000000000000000000e+00,2.979270018621974003e+01
5.003088326127239083e-02,2.990939543571853321e+01
1.000617665225447817e-01,2.980490465296301039e+01
1.500926497838171725e-01,2.987972565082015919e+01
2.001235330450895633e-01,2.989917485906995864e+01
2.501544163063619264e-01,2.992983658901568234e+01
3.001852995676343450e-01,2.988666926615159980e+01
3.502161828289067635e-01,2.996446609915079762e+01
4.002470660901791266e-01,3.011669423730997153e+01
4.502779493514514897e-01,2.999263025317372922e+01
5.003088326127238528e-01,3.036216520991990819e+01
5.503397158739963269e-01,3.033021040875175345e+01
6.003705991352686899e-01,3.056122732495747130e+01
6.504014823965410530e-01,3.081406703220485710e+01
7.004323656578135271e-01,3.076593998410403685e+01
7.504632489190858902e-01,3.080246481781176016e+01
8.004941321803582532e-01,3.093860927556035634e+01
8.505250154416306163e-01,3.092631624229499820e+01
9.005558987029029794e-01,3.094576545054479766e+01
9.505867819641754535e-01,3.096521465879459711e+01
1.000617665225447706e+00,3.166389823821633698e+01
1.050648548486720291e+00,3.098328222929987419e+01
1.100679431747992654e+00,3.094438381280027883e+01
1.150710315009265017e+00,3.238938204722090575e+01
1.200741198270537380e+00,3.287890692808743864e+01
1.250772081531809743e+00,3.278166088683843782e+01
1.300802964793082106e+00,3.290806302715771636e+01
1.350833848054354469e+00,3.291858472998137586e+01
1.400864731315627054e+00,3.291858472998137586e+01
1.450895614576899417e+00,3.291858472998137586e+01
1.500926497838171780e+00,3.292850418045486549e+01
1.550957381099444143e+00,3.269468856215127062e+01
1.600988264360716506e+00,3.285028222814965915e+01
1.651019147621988870e+00,3.232097326556269223e+01
1.701050030883261233e+00,3.221005255330381800e+01
1.751080914144533596e+00,3.230729859455281172e+01
1.801111797405805959e+00,3.170653416194791063e+01
1.851142680667078544e+00,3.160207880580122008e+01
1.901173563928350907e+00,3.162152801405101954e+01
1.951204447189623270e+00,3.191197306657556965e+01
2.001235330450895411e+00,3.188984914935881321e+01
2.051266213712167996e+00,3.190929835760861266e+01
2.101297096973440581e+00,3.197131263637231413e+01
2.151327980234712722e+00,3.189156733988725634e+01
2.201358863495985307e+00,3.179432129863825907e+01
2.251389746757257448e+00,3.186698127335654362e+01
2.301420630018530034e+00,3.178884788757342506e+01
2.351451513279802175e+00,3.174994947107382970e+01
2.401482396541074760e+00,3.166037329063737005e+01
2.451513279802347345e+00,3.165011728737995966e+01
2.501544163063619486e+00,3.163066807913016021e+01
2.551575046324892071e+00,3.145601489757914493e+01
2.601605929586164212e+00,3.107556854531212664e+01
2.651636812847436797e+00,3.105611933706233074e+01
2.701667696108708938e+00,3.112380187323945435e+01
2.751698579369981523e+00,3.092558999681390475e+01
2.801729462631254108e+00,3.102283603806290202e+01
2.851760345892526249e+00,3.101683122786555913e+01
2.901791229153798835e+00,3.087283977626026044e+01
2.951822112415070976e+00,3.108359267221300115e+01
3.001852995676343561e+00,3.110304188046280061e+01
3.051883878937615702e+00,3.115832510354806217e+01
3.101914762198888287e+00,3.394964075348256216e+01
3.151945645460160428e+00,3.231590726049945772e+01
3.201976528721433013e+00,3.373316646020315090e+01
3.252007411982705598e+00,3.406332474123047405e+01
3.302038295243977739e+00,3.404387553298067814e+01
3.352069178505250324e+00,3.241830787333376662e+01
3.402100061766522465e+00,3.148132720959094755e+01
3.452130945027795050e+00,3.146187800134115164e+01
3.502161828289067191e+00,2.883572120179019294e+01
3.552192711550339776e+00,3.102290689128056655e+01
3.602223594811611918e+00,3.049777826853599549e+01
3.652254478072884503e+00,3.109682451061245345e+01
3.702285361334157088e+00,3.111723023730077031e+01
3.752316244595429229e+00,3.113667944555056621e+01
3.802347127856701814e+00,3.119545218960597310e+01
3.852378011117973955e+00,3.125527001862197451e+01
3.902408894379246540e+00,3.125527001862197451e+01
3.952439777640518681e+00,3.123870807899213631e+01
4.002470660901790822e+00,3.130529239029540989e+01
4.052501544163063407e+00,3.128584318204561043e+01
4.102532427424335992e+00,3.130619576882067179e+01
4.152563310685608577e+00,3.127562260539703587e+01
4.202594193946881163e+00,3.125617339714723641e+01
4.252625077208152859e+00,3.121646016864445983e+01
4.302655960469425445e+00,3.116923649906890148e+01
4.352686843730698030e+00,3.119773720587575383e+01
4.402717726991970615e+00,3.115883878937615847e+01
4.452748610253243200e+00,3.114280824887882915e+01
4.502779493514514897e+00,3.108644451422412658e+01
4.552810376775787482e+00,3.114479213897352494e+01
4.602841260037060067e+00,3.124664363937092659e+01
4.652872143298332652e+00,3.146844963727983568e+01
4.702903026559604349e+00,3.158514488677862886e+01
4.752933909820876934e+00,3.157072625698324231e+01
4.802964793082149519e+00,3.179095577079904089e+01
4.852995676343422105e+00,3.173260814604964608e+01
4.903026559604694690e+00,3.171200757301274464e+01
4.953057442865966387e+00,3.174279329608938482e+01
5.003088326127238972e+00,3.174279329608938482e+01
5.053119209388511557e+00,3.175731820571127528e+01
5.103150092649784142e+00,3.252214326382586762e+01
5.153180975911055839e+00,3.254159247207566352e+01
5.203211859172328424e+00,3.601012317647856520e+01
5.253242742433601009e+00,3.500928605031268859e+01
5.303273625694873594e+00,3.666246875154558893e+01
5.353304508956146179e+00,3.844485229519568037e+01
5.403335392217417876e+00,3.982291195222468616e+01
5.453366275478690461e+00,3.980346274397489026e+01
5.503397158739963047e+00,3.978401353572508725e+01
5.553428042001235632e+00,3.975995886832688342e+01
5.603458925262508217e+00,3.979885728482648943e+01
5.653489808523779914e+00,3.980388786328089168e+01
5.703520691785052499e+00,3.982092806212999392e+01
5.753551575046325084e+00,3.980147885388019091e+01
5.803582458307597669e+00,3.978202964563038790e+01
