Time_mins,power_kw
0.00,38.28
0.05,38.58
0.10,38.86
0.15,38.86
0.19,38.86
0.24,38.86
0.29,38.86
0.34,38.86
0.39,38.86
0.44,38.86
0.49,38.86
0.54,38.86
0.58,38.86
0.63,38.86
0.68,38.86
0.73,38.86
0.78,38.86
0.83,38.86
0.88,38.59
0.92,38.29
0.97,38.28
1.02,38.29
1.07,38.60
1.12,38.88
1.17,39.03
1.22,39.19
1.27,39.34
1.31,40.39
1.36,43.14
1.41,41.24
1.46,43.99
1.51,39.02
1.56,39.33
1.61,43.13
1.66,39.77
1.70,40.38
1.75,40.08
1.80,40.02
1.85,40.02
1.90,40.02
1.95,40.02
2.00,40.02
2.04,39.99
2.09,39.68
2.14,39.44
2.19,39.44
2.24,39.44
2.29,39.44
2.34,39.32
2.39,39.01
2.43,39.87
2.48,39.56
2.53,39.26
2.58,38.95
2.63,39.81
2.68,39.51
2.73,38.38
2.77,37.76
2.82,38.82
2.87,39.43
2.92,35.36
2.97,35.36
3.02,35.36
3.07,35.89
3.12,35.59
3.16,34.78
3.21,34.78
3.26,34.89
3.31,35.20
3.36,35.36
3.41,35.36
3.46,35.19
3.50,34.89
3.55,35.75
3.60,35.44
3.65,35.59
3.70,35.90
3.75,35.88
3.80,36.49
3.85,39.38
3.89,37.29
3.94,42.18
3.99,46.56
4.04,43.20
4.09,38.89
4.14,39.05
4.19,39.20
4.23,39.35
4.28,38.73
4.33,38.42
4.38,36.95
4.43,36.65
4.48,38.09
4.53,37.78
4.58,36.89
4.62,36.59
4.67,36.77
4.72,37.08
4.77,37.11
4.82,37.11
4.87,36.50
4.92,36.53
4.97,36.53
5.01,35.42
5.06,35.73
5.11,35.86
5.16,35.55
5.21,35.95
5.26,35.95
5.31,35.95
5.35,35.95
5.40,38.05
5.45,41.72
5.50,36.53
5.55,36.53
5.60,43.52
5.65,43.52
5.70,39.76
5.74,39.45
5.79,39.15
5.84,38.84
5.89,38.54
5.94,38.09
5.99,36.87
6.04,36.60
6.08,36.91
6.13,37.11
6.18,37.11
6.23,37.11
6.28,37.11
6.33,36.95
6.38,36.64
6.43,36.53
6.47,36.53
6.52,36.53
6.57,36.53
6.62,36.53
6.67,36.53
6.72,36.53
6.77,36.53
6.81,36.53
6.86,36.53
6.91,36.53
6.96,36.59
7.01,36.90
7.06,37.11
7.11,37.11
7.16,39.44
7.20,45.25
7.25,45.29
7.30,60.58
7.35,44.50
7.40,57.96
7.45,72.45
7.50,79.79
7.55,68.01
7.59,74.74
7.64,78.40
7.69,75.04
7.74,78.09
7.79,82.13
7.84,92.53
7.89,79.34
7.93,98.30
7.98,95.14
8.03,74.65
8.08,100.71
8.13,88.17
8.18,60.33
8.23,56.35
8.28,55.74
8.32,55.74
8.37,54.78
8.42,55.08
8.47,54.00
8.52,54.00
8.57,55.42
8.62,55.73
8.66,56.03
8.71,58.67
8.76,58.97
8.81,61.57
8.86,61.57
8.91,61.36
8.96,60.44
9.01,59.90
9.05,56.54
9.10,55.94
9.15,55.02
9.20,54.42
9.25,54.12
9.30,54.18
9.35,54.49
9.39,54.80
9.44,55.10
9.49,54.49
9.54,55.10
9.59,52.41
9.64,49.35
9.69,53.69
9.74,49.89
9.78,49.59
9.83,48.29
9.88,48.90
9.93,48.09
9.98,47.78
10.03,48.52
10.08,47.91
10.13,47.74
10.17,48.04
10.22,48.17
10.27,48.17
10.32,48.35
10.37,47.74
10.42,47.94
10.47,47.63
10.51,48.38
10.56,49.30
10.61,48.17
10.66,48.17
10.71,48.17
10.76,49.20
10.81,48.29
10.86,48.38
10.90,51.59
10.95,54.80
11.00,57.97
11.05,100.46
11.10,69.37
11.15,121.78
11.20,123.24
11.24,198.97
11.29,202.08
11.34,199.21
11.39,200.43
11.44,200.84
11.49,199.38
11.54,197.58
11.59,195.15
11.63,201.26
11.68,200.28
11.73,209.57
11.78,205.58
11.83,213.65
11.88,206.74
11.93,214.57
11.97,216.86
12.02,216.62
12.07,216.98
12.12,217.95
12.17,216.35
12.22,216.10
12.27,216.92
12.32,218.35
12.36,217.84
12.41,217.28
12.46,218.35
12.51,218.04
12.56,220.58
12.61,218.31
12.66,217.48
12.70,210.41
12.75,215.09
12.80,209.83
12.85,209.48
12.90,211.15
12.95,211.05
13.00,212.63
13.05,213.04
13.09,210.38
13.14,208.74
13.19,209.16
13.24,203.92
13.29,205.27
13.34,201.25
13.39,199.35
13.44,199.63
13.48,197.48
13.53,198.14
13.58,195.88
13.63,196.97
13.68,197.09
13.73,196.03
13.78,195.14
13.82,195.05
13.87,195.16
13.92,194.79
13.97,194.90
14.02,195.43
14.07,195.41
14.12,195.39
14.17,195.37
14.21,194.00
14.26,192.05
14.31,195.64
14.36,195.74
14.41,193.40
14.46,193.49
14.51,193.10
14.55,193.19
14.60,193.28
14.65,193.32
14.70,193.15
14.75,193.26
14.80,192.30
14.85,194.72
14.90,193.50
14.94,193.40
14.99,192.43
15.04,192.56
15.09,192.64
15.14,192.27
15.19,193.51
15.24,190.26
15.28,191.32
15.33,196.70
15.38,194.67
15.43,192.64
15.48,191.73
15.53,190.28
15.58,190.19
15.63,190.48
15.67,188.28
15.72,187.41
15.77,188.55
15.82,187.10
15.87,186.95
15.92,187.25
15.97,188.18
16.02,187.60
16.06,188.31
16.11,188.02
16.16,187.46
16.21,188.33
16.26,187.86
16.31,188.44
16.36,187.12
16.40,187.94
16.45,187.94
16.50,187.94
16.55,187.94
16.60,187.82
16.65,187.24
16.70,187.21
16.75,186.63
16.79,186.07
16.84,186.94
16.89,185.88
16.94,187.34
16.99,186.79
17.04,187.66
17.09,186.63
17.13,186.34
17.18,187.16
17.23,186.86
17.28,187.94
17.33,187.94
17.38,186.26
17.43,186.30
17.48,186.59
17.52,186.83
17.57,186.83
17.62,186.83
17.67,186.83
17.72,187.14
17.77,188.01
17.82,187.78
17.86,188.65
17.91,185.88
17.96,186.17
18.01,188.48
18.06,187.61
18.11,185.72
18.16,185.72
18.21,185.97
18.25,186.26
18.30,186.84
18.35,186.81
18.40,186.23
18.45,185.72
18.50,185.72
18.55,186.76
18.59,186.47
18.64,185.17
18.69,185.17
18.74,185.17
18.79,185.17
18.84,185.47
18.89,186.05
18.94,185.55
18.98,185.26
19.03,185.93
19.08,186.22
19.13,186.28
19.18,186.28
19.23,186.02
19.28,185.72
19.33,185.43
19.37,186.80
19.42,186.51
19.47,185.38
19.52,186.54
19.57,186.75
19.62,186.46
19.67,186.17
19.71,185.88
19.76,187.39
19.81,186.22
19.86,187.05
19.91,186.47
19.96,186.66
20.01,187.24
20.06,186.50
20.10,185.34
20.15,185.67
20.20,186.25
20.25,186.00
20.30,185.74
20.35,186.03
20.40,186.23
20.44,185.94
20.49,186.69
20.54,186.11
20.59,187.38
20.64,187.38
20.69,186.28
20.74,186.28
20.79,186.28
20.83,186.28
20.88,188.49
20.93,188.49
20.98,187.17
21.03,186.88
21.08,186.04
21.13,185.75
21.17,185.46
21.22,185.72
21.27,185.43
21.32,184.06
21.37,184.06
21.42,186.33
21.47,186.62
21.52,184.79
21.56,185.37
21.61,185.84
21.66,186.13
21.71,186.42
21.76,186.71
21.81,187.00
21.86,187.29
21.91,185.92
21.95,186.21
22.00,186.93
22.05,186.35
22.10,185.12
22.15,185.70
22.20,186.28
22.25,186.29
22.29,186.59
22.34,185.82
22.39,186.40
22.44,186.53
22.49,185.37
22.54,184.82
22.59,185.40
22.64,185.59
22.68,185.30
22.73,185.57
22.78,187.31
22.83,186.47
22.88,187.63
22.93,186.74
22.98,185.87
23.02,186.10
23.07,185.23
23.12,185.42
23.17,185.20
23.22,186.36
23.27,186.31
23.32,186.60
23.37,186.83
23.41,186.83
23.46,186.83
23.51,186.83
23.56,186.83
23.61,186.83
23.66,184.91
23.71,185.49
23.75,185.92
23.80,185.34
23.85,184.76
23.90,184.18
23.95,184.85
24.00,185.14
24.05,186.86
24.10,186.28
24.14,185.99
24.19,186.23
24.24,185.65
24.29,185.12
24.34,184.83
24.39,184.54
24.44,184.24
24.48,185.95
24.53,185.08
24.58,187.53
24.63,186.65
24.68,186.89
24.73,186.02
24.78,184.66
24.83,186.41
24.87,185.38
24.92,187.13
24.97,186.64
25.02,185.77
25.07,185.72
25.12,186.82
25.17,186.52
25.22,186.79
25.26,186.50
25.31,186.28
25.36,186.28
25.41,185.56
25.46,186.72
25.51,187.08
25.56,187.66
25.60,187.78
25.65,187.49
25.70,187.20
25.75,186.91
25.80,186.07
25.85,185.78
25.90,184.62
25.95,184.62
25.99,184.88
26.04,185.17
26.09,185.17
26.14,185.78
26.19,186.36
26.24,186.39
26.29,186.97
