Time_mins,power_kw
0.00,35.38
0.03,35.91
0.07,34.71
0.10,35.24
0.13,35.38
0.17,35.38
0.20,35.38
0.23,35.63
0.27,36.16
0.30,33.19
0.34,33.96
0.37,31.30
0.40,33.03
0.44,31.96
0.47,30.67
0.50,33.10
0.54,34.17
0.57,33.49
0.60,35.36
0.64,34.82
0.67,34.51
0.70,34.51
0.74,31.94
0.77,31.19
0.80,32.26
0.84,31.31
0.87,31.84
0.90,32.37
0.94,32.64
0.97,32.11
1.01,32.65
1.04,31.06
1.07,31.56
1.11,31.81
1.14,31.54
1.17,31.28
1.21,31.08
1.24,31.61
1.27,31.90
1.31,31.90
1.34,31.90
1.37,31.90
1.41,31.90
1.44,31.60
1.47,31.07
1.51,31.90
1.54,32.61
1.58,32.08
1.61,33.48
1.64,33.64
1.68,33.64
1.71,33.64
1.74,33.64
1.78,34.05
1.81,34.30
1.84,32.70
1.88,32.17
1.91,32.70
1.94,32.31
1.98,31.78
2.01,31.24
2.04,31.68
2.08,32.74
2.11,31.74
2.15,32.45
2.18,34.04
2.21,34.13
2.25,34.45
2.28,33.65
2.31,32.85
2.35,32.05
2.38,32.77
2.41,32.87
2.45,33.40
2.48,32.77
2.51,32.77
2.55,31.90
2.58,32.05
2.61,32.59
2.65,31.38
2.68,31.89
2.71,31.36
2.75,31.24
2.78,31.77
2.82,31.90
2.85,31.97
2.88,32.50
2.92,32.77
2.95,32.77
2.98,32.77
3.02,32.77
3.05,32.77
3.08,32.77
3.12,32.77
3.15,32.77
3.18,32.77
3.22,32.77
3.25,32.77
3.28,32.77
3.32,32.77
3.35,32.77
3.39,32.77
3.42,32.77
3.45,32.77
3.49,32.77
3.52,32.77
3.55,32.77
3.59,32.38
3.62,33.50
3.65,32.97
3.69,33.30
3.72,31.90
3.75,32.04
3.79,32.17
3.82,32.30
3.85,32.44
3.89,32.57
3.92,32.70
3.95,32.52
3.99,31.99
4.02,33.19
4.06,32.77
4.09,32.77
4.12,32.46
4.16,31.93
4.19,33.14
4.22,32.72
4.26,32.54
4.29,32.36
4.32,32.18
4.36,32.01
4.39,31.68
4.42,31.15
4.46,31.45
4.49,31.90
4.52,31.90
4.56,31.90
4.59,31.90
4.63,32.38
4.66,32.77
4.69,32.77
4.73,32.77
4.76,32.77
4.79,31.38
4.83,31.22
4.86,31.76
4.89,31.90
4.93,31.90
4.96,31.90
4.99,31.90
5.03,31.90
5.06,32.34
5.09,32.88
5.13,33.41
5.16,33.54
5.20,33.36
5.23,33.19
5.26,33.01
5.30,32.83
5.33,33.29
5.36,31.92
5.40,32.45
5.43,32.99
5.46,33.52
5.50,32.82
5.53,31.98
5.56,32.51
5.60,33.10
5.63,32.04
5.66,32.83
5.70,33.64
5.73,33.64
5.76,32.77
5.80,32.77
5.83,32.77
5.87,32.27
5.90,33.34
5.93,32.77
5.97,32.77
6.00,32.77
6.03,32.77
6.07,32.77
6.10,33.21
6.13,31.90
6.17,31.90
6.20,31.90
6.23,31.90
6.27,31.90
6.30,31.90
6.33,31.90
6.37,32.77
6.40,33.63
6.44,33.37
6.47,33.10
6.50,32.84
6.54,33.24
6.57,31.92
6.60,32.10
6.64,32.28
6.67,32.46
6.70,32.63
6.74,32.89
6.77,33.43
6.80,32.22
6.84,32.75
6.87,33.03
6.90,33.29
6.94,33.56
6.97,32.77
7.00,31.94
7.04,32.47
7.07,32.37
7.11,33.43
7.14,32.99
7.17,33.25
7.21,33.52
7.24,32.77
7.27,32.77
7.31,32.77
7.34,32.77
7.37,32.77
7.41,33.11
7.44,33.64
7.47,33.64
7.51,33.44
7.54,32.91
7.57,32.77
7.61,32.77
7.64,32.77
7.68,33.03
7.71,33.56
7.74,33.59
7.78,33.53
7.81,33.47
7.84,33.41
7.88,33.35
7.91,33.29
7.94,33.24
7.98,33.18
8.01,33.12
8.04,33.06
8.08,33.00
8.11,32.94
8.14,32.88
8.18,32.82
8.21,33.72
8.25,34.26
8.28,33.64
8.31,33.64
8.35,33.64
8.38,32.91
8.41,33.44
8.45,33.31
8.48,32.77
8.51,32.77
8.55,31.71
8.58,31.18
8.61,29.00
8.65,29.30
8.68,29.30
8.71,29.30
8.75,29.30
8.78,31.01
8.81,31.14
8.85,31.67
8.88,32.21
8.92,32.74
8.95,31.90
8.98,31.11
9.02,31.38
9.05,31.65
9.08,31.92
9.12,32.46
9.15,31.25
9.18,31.78
9.22,31.90
9.25,31.98
9.28,32.51
9.32,32.77
9.35,32.77
9.38,32.30
9.42,31.93
9.45,32.04
9.49,32.14
9.52,32.25
9.55,32.35
9.59,32.46
9.62,32.57
9.65,32.67
9.69,32.73
9.72,32.19
9.75,32.14
9.79,32.68
9.82,32.34
9.85,32.87
9.89,33.40
9.92,33.64
9.95,33.64
9.99,33.15
10.02,36.25
10.05,36.25
10.09,38.55
10.12,48.56
10.16,53.88
10.19,52.62
10.22,63.27
10.26,62.03
10.29,77.72
10.32,82.51
10.36,76.68
10.39,79.35
10.42,79.44
10.46,77.97
10.49,74.24
10.52,73.07
10.56,73.60
10.59,72.23
10.62,72.52
10.66,66.66
10.69,44.55
10.73,43.05
10.76,40.92
10.79,39.89
10.83,38.29
10.86,36.68
10.89,37.12
10.93,37.12
10.96,37.41
10.99,37.94
11.03,37.40
11.06,42.46
11.09,39.80
11.13,43.36
11.16,44.93
11.19,44.40
11.23,43.87
11.26,43.33
11.30,42.80
11.33,42.27
11.36,41.74
11.40,43.04
11.43,40.91
11.46,37.49
11.50,37.94
11.53,37.73
11.56,37.51
11.60,37.30
11.63,37.09
11.66,36.87
11.70,36.66
11.73,36.45
11.76,37.96
11.80,37.42
11.83,41.58
11.86,47.97
11.90,52.52
11.93,59.11
11.97,116.36
12.00,130.05
12.03,131.58
12.07,201.38
12.10,200.39
12.13,215.81
12.17,229.74
12.20,233.22
12.23,235.07
12.27,234.72
12.30,234.37
12.33,232.35
12.37,232.34
12.40,232.50
12.43,229.65
12.47,230.48
12.50,230.76
12.54,231.28
12.57,230.58
12.60,229.88
12.64,229.18
12.67,229.67
12.70,229.28
12.74,228.92
12.77,228.56
12.80,227.65
12.84,227.45
12.87,226.99
12.90,227.48
12.94,226.32
12.97,225.62
13.00,225.76
13.04,224.23
13.07,224.38
13.10,218.81
13.14,217.82
13.17,215.21
13.21,215.60
13.24,210.58
13.27,209.73
13.31,209.88
13.34,205.88
13.37,199.54
13.41,204.09
13.44,200.42
13.47,197.52
13.51,197.99
13.54,194.77
13.57,192.09
13.61,192.21
13.64,193.08
13.67,192.51
13.71,191.94
13.74,186.73
13.78,185.81
13.81,189.43
13.84,188.52
13.88,187.94
13.91,187.77
13.94,189.63
13.98,188.45
14.01,188.72
14.04,189.89
14.08,188.25
14.11,188.37
14.14,187.04
14.18,186.89
14.21,187.01
14.24,186.92
14.28,186.69
14.31,187.14
14.35,187.73
14.38,188.55
14.41,188.40
14.45,189.63
14.48,190.46
14.51,189.14
14.55,190.31
14.58,189.20
14.61,188.96
14.65,188.73
14.68,188.50
14.71,189.33
14.75,190.66
14.78,192.52
14.81,192.64
14.85,190.68
14.88,191.12
14.91,189.82
14.95,189.95
14.98,189.36
15.02,190.47
15.05,190.59
15.08,190.71
15.12,191.64
15.15,191.05
15.18,190.76
15.22,192.11
15.25,191.16
15.28,188.62
15.32,186.94
15.35,187.13
15.38,186.87
15.42,186.27
15.45,186.26
15.48,185.18
15.52,186.37
15.55,186.67
15.59,187.15
15.62,186.48
15.65,186.69
15.69,185.72
15.72,183.17
15.75,183.64
15.79,185.89
15.82,185.28
15.85,186.12
15.89,186.50
15.92,186.62
15.95,186.73
15.99,186.85
16.02,186.96
16.05,186.60
16.09,186.64
16.12,187.12
16.15,188.19
16.19,188.67
16.22,188.85
16.26,189.04
16.29,189.52
16.32,189.30
16.36,189.60
16.39,189.90
16.42,188.47
16.46,188.95
16.49,188.68
16.52,188.12
16.56,188.60
16.59,188.93
16.62,189.04
16.66,189.16
16.69,189.33
16.72,189.82
16.76,189.53
16.79,188.55
16.83,188.81
16.86,183.33
16.89,183.81
16.93,185.70
16.96,183.59
16.99,182.81
17.03,181.76
17.06,180.65
17.09,179.75
17.13,179.15
17.16,178.92
17.19,178.25
17.23,177.16
17.26,177.66
17.29,176.20
17.33,176.04
17.36,176.84
17.40,176.05
17.43,176.49
17.46,176.02
17.50,176.37
17.53,176.80
17.56,176.89
17.60,176.14
17.63,176.40
17.66,176.65
17.70,176.48
17.73,176.09
17.76,176.09
17.80,176.44
17.83,176.50
17.86,176.31
17.90,176.89
17.93,176.93
17.96,176.89
18.00,175.69
18.03,175.60
18.07,176.20
