Time_mins,power_kw
0.00,50.09
0.05,49.57
0.10,49.05
0.15,48.53
0.20,48.51
0.26,48.51
0.31,48.51
0.36,48.51
0.41,48.51
0.46,48.51
0.51,48.51
0.56,48.74
0.61,49.26
0.66,49.38
0.72,49.47
0.77,49.55
0.82,49.64
0.87,49.73
0.92,49.81
0.97,49.90
1.02,49.99
1.07,50.07
1.12,50.53
1.18,50.69
1.23,50.17
1.28,48.86
1.33,48.51
1.38,48.51
1.43,48.51
1.48,48.68
1.53,49.20
1.59,49.30
1.64,49.15
1.69,48.63
1.74,48.51
1.79,48.51
1.84,48.51
1.89,48.51
1.94,48.65
1.99,49.17
2.05,49.30
2.10,49.30
2.15,49.30
2.20,48.92
2.25,48.55
2.30,48.73
2.35,48.90
2.40,49.07
2.45,49.25
2.51,49.42
2.56,49.59
2.61,49.77
2.66,49.94
2.71,48.84
2.76,50.92
2.81,48.96
2.86,46.87
2.91,46.35
2.97,44.16
3.02,35.29
3.07,36.33
3.12,34.70
3.17,35.95
3.22,35.95
3.27,35.95
3.32,35.95
3.37,35.95
3.43,35.95
3.48,35.95
3.53,35.95
3.58,35.67
3.63,36.72
3.68,36.20
3.73,36.23
3.78,36.73
3.83,36.21
3.89,35.95
3.94,35.95
3.99,35.95
4.04,35.95
4.09,35.95
4.14,36.46
4.19,36.50
4.24,35.98
4.29,35.95
4.35,35.95
4.40,35.95
4.45,35.95
4.50,36.52
4.55,36.00
4.60,35.22
4.65,35.28
4.70,35.34
4.76,35.39
4.81,35.45
4.86,35.51
4.91,35.57
4.96,35.63
5.01,35.68
5.06,35.74
5.11,35.80
5.16,35.86
5.22,35.91
5.27,36.12
5.32,36.64
5.37,35.59
5.42,35.95
5.47,35.95
5.52,35.95
5.57,36.10
5.62,36.62
5.68,35.37
5.73,35.63
5.78,35.89
5.83,36.35
5.88,36.74
5.93,36.74
5.98,36.74
6.03,36.74
6.08,36.74
6.14,36.74
6.19,36.74
6.24,36.74
6.29,36.07
6.34,36.25
6.39,36.42
6.44,36.59
6.49,35.86
6.54,35.34
6.60,36.05
6.65,34.54
6.70,35.58
6.75,34.72
6.80,35.17
6.85,35.17
6.90,35.17
6.95,35.17
7.00,35.17
7.06,35.17
7.11,35.22
7.16,35.74
7.21,35.65
7.26,35.13
7.31,34.61
7.36,33.11
7.41,33.63
7.46,34.15
7.52,34.67
7.57,33.61
7.62,34.13
7.67,34.38
7.72,35.17
7.77,35.69
7.82,35.17
7.87,35.17
7.93,35.17
7.98,35.17
8.03,35.17
8.08,35.17
8.13,35.17
8.18,35.17
8.23,35.17
8.28,35.17
8.33,35.17
8.39,35.17
8.44,35.17
8.49,35.17
8.54,35.17
8.59,35.17
8.64,35.17
8.69,35.17
8.74,35.17
8.79,35.17
8.85,35.17
8.90,35.36
8.95,35.88
9.00,36.40
9.05,36.56
9.10,36.04
9.15,35.52
9.20,32.64
9.25,32.12
9.31,32.45
9.36,32.81
9.41,32.81
9.46,33.23
9.51,33.54
9.56,33.33
9.61,33.12
9.66,32.91
9.71,32.71
9.77,32.50
9.82,32.29
9.87,32.08
9.92,32.41
9.97,32.81
10.02,32.81
10.07,32.44
10.12,32.14
10.17,32.66
10.23,32.81
10.28,32.81
10.33,32.81
10.38,32.81
10.43,32.81
10.48,32.81
10.53,32.81
10.58,32.81
10.63,32.81
10.69,32.81
10.74,32.75
10.79,32.23
10.84,32.67
10.89,33.54
10.94,33.02
10.99,32.81
11.04,32.81
11.10,32.81
11.15,32.81
11.20,32.81
11.25,32.81
11.30,32.81
11.35,32.84
11.40,33.36
11.45,33.32
11.50,32.81
11.56,32.81
11.61,32.81
11.66,32.82
11.71,33.34
11.76,33.34
11.81,32.82
11.86,33.33
11.91,33.60
11.96,33.60
12.02,38.13
12.07,48.24
12.12,78.40
12.17,56.23
12.22,114.99
12.27,110.83
12.32,95.94
12.37,137.19
12.42,140.83
12.48,140.84
12.53,141.99
12.58,144.07
12.63,145.04
12.68,145.48
12.73,146.52
12.78,117.97
12.83,145.30
12.88,143.74
12.94,80.96
12.99,94.04
13.04,45.68
13.09,35.09
13.14,32.98
13.19,33.50
13.24,33.51
13.29,33.41
13.34,33.31
13.40,33.20
13.45,33.10
13.50,32.99
13.55,32.89
13.60,32.68
13.65,32.16
13.70,32.03
13.75,32.15
13.80,32.67
13.86,32.81
13.91,32.81
13.96,32.81
14.01,32.81
14.06,32.81
14.11,32.81
14.16,32.81
14.21,32.72
14.27,32.20
14.32,32.38
14.37,32.81
14.42,32.81
14.47,32.81
14.52,32.74
14.57,32.22
14.62,32.03
14.67,32.03
14.73,32.03
14.78,32.03
14.83,32.14
14.88,33.18
14.93,32.81
14.98,32.86
15.03,33.38
15.08,35.17
15.13,33.63
15.19,34.15
15.24,34.38
15.29,30.43
15.34,29.91
15.39,33.88
15.44,72.87
15.49,73.39
15.54,37.42
15.59,198.00
15.65,185.87
15.70,160.18
15.75,148.91
15.80,221.44
15.85,227.60
15.90,226.56
15.95,227.38
16.00,226.84
16.05,227.53
16.11,224.03
16.16,224.13
16.21,223.44
16.26,226.44
16.31,224.20
16.36,224.89
16.41,226.42
16.46,225.86
16.51,225.52
16.57,225.48
16.62,226.00
16.67,226.00
16.72,225.10
16.77,225.48
16.82,225.48
16.87,225.48
16.92,225.59
16.98,225.94
17.03,224.72
17.08,225.17
17.13,225.87
17.18,216.83
17.23,221.85
17.28,211.46
17.33,202.30
17.38,209.54
17.44,209.23
17.49,205.14
17.54,203.10
17.59,202.06
17.64,198.94
17.69,198.74
17.74,192.50
17.79,186.37
17.84,189.45
17.90,185.64
17.95,181.76
18.00,181.40
18.05,176.20
18.10,179.28
18.15,176.15
18.20,176.15
18.25,176.15
18.30,174.53
18.36,174.18
18.41,175.63
18.46,175.73
18.51,176.42
18.56,175.94
18.61,178.25
18.66,178.25
18.71,177.61
18.76,177.62
18.82,176.58
18.87,175.11
18.92,176.13
18.97,175.78
19.02,175.04
19.07,175.65
19.12,176.00
19.17,175.16
19.22,177.19
19.28,176.84
19.33,176.86
19.38,176.21
19.43,178.63
19.48,177.55
19.53,180.35
19.58,182.08
19.63,182.58
19.68,185.01
19.74,183.14
19.79,185.58
19.84,185.58
19.89,183.15
19.94,183.69
19.99,183.00
20.04,182.83
20.09,182.06
20.15,182.41
20.20,182.76
20.25,183.48
20.30,183.48
20.35,182.44
20.40,180.78
20.45,175.23
20.50,166.46
20.55,172.25
20.61,167.40
20.66,161.20
20.71,159.63
20.76,155.81
20.81,155.91
20.86,155.10
20.91,154.76
20.96,154.41
21.01,154.06
21.07,153.72
21.12,153.37
21.17,153.02
21.22,152.68
21.27,152.87
21.32,153.08
21.37,152.90
21.42,152.73
21.47,153.21
21.53,153.56
21.58,153.13
21.63,153.29
21.68,153.98
21.73,153.40
21.78,153.65
21.83,153.65
21.88,152.88
21.93,152.01
21.99,151.66
22.04,151.51
22.09,151.96
