Time_mins,power_kw
0.00,39.44
0.04,39.85
0.08,40.11
0.12,39.70
0.16,39.44
0.19,39.44
0.23,36.92
0.27,37.74
0.31,35.89
0.35,37.12
0.39,34.24
0.43,34.06
0.47,32.83
0.51,30.36
0.55,29.94
0.58,30.62
0.62,29.38
0.66,28.71
0.70,28.30
0.74,29.74
0.78,29.74
0.82,29.74
0.86,29.64
0.90,29.23
0.94,28.99
0.97,28.99
1.01,28.99
1.05,28.99
1.09,28.66
1.13,28.25
1.17,29.74
1.21,29.10
1.25,29.72
1.29,30.34
1.32,30.95
1.36,32.10
1.40,29.63
1.44,34.22
1.48,34.22
1.52,34.60
1.56,35.61
1.60,34.79
1.64,34.22
1.68,34.22
1.71,49.34
1.75,49.76
1.79,37.33
1.83,40.83
1.87,44.33
1.91,41.28
1.95,33.46
1.99,36.36
2.03,35.95
2.07,27.28
2.10,28.51
2.14,26.12
2.18,25.09
2.22,24.06
2.26,23.03
2.30,30.54
2.34,25.86
2.38,25.04
2.42,35.71
2.45,35.71
2.49,29.51
2.53,29.10
2.57,31.23
2.61,31.23
2.65,31.27
2.69,31.93
2.73,31.52
2.77,33.85
2.81,32.62
2.84,53.97
2.88,53.15
2.92,54.04
2.96,49.10
3.00,49.04
3.04,47.54
3.08,45.07
3.12,43.00
3.16,45.47
3.20,44.20
3.23,46.67
3.27,51.88
3.31,53.94
3.35,50.64
3.39,50.64
3.43,54.69
3.47,52.64
3.51,50.26
3.55,60.38
3.59,66.12
3.62,189.73
3.66,230.92
3.70,169.46
3.74,224.47
3.78,187.12
3.82,228.34
3.86,224.69
3.90,216.62
3.94,218.97
3.97,221.37
4.01,220.85
4.05,220.67
4.09,220.67
4.13,220.45
4.17,219.71
4.21,219.18
4.25,218.96
4.29,217.66
4.33,218.09
4.36,217.57
4.40,215.31
4.44,215.83
4.48,209.35
4.52,203.35
4.56,206.05
4.60,200.20
4.64,196.28
4.68,205.52
4.72,201.35
4.75,193.53
4.79,194.05
4.83,189.02
4.87,185.11
4.91,177.89
4.95,149.62
4.99,153.01
5.03,164.45
5.07,120.91
5.10,123.65
5.14,123.39
5.18,127.31
5.22,141.12
5.26,141.24
5.30,145.58
5.34,142.98
5.38,145.38
5.42,144.07
5.46,144.13
5.49,141.53
5.53,142.05
5.57,140.75
5.61,141.20
5.65,140.94
5.69,141.69
5.73,141.05
5.77,141.84
5.81,141.23
5.85,140.71
5.88,142.41
5.92,141.63
5.96,140.36
6.00,140.88
6.04,140.93
6.08,140.91
6.12,140.65
6.16,139.11
6.20,139.38
6.23,139.16
6.27,139.42
6.31,141.00
6.35,142.57
6.39,141.15
6.43,143.30
6.47,143.30
6.51,142.77
6.55,142.51
6.59,140.67
6.62,141.19
6.66,141.41
6.70,141.41
6.74,141.81
6.78,142.33
6.82,143.13
6.86,142.88
6.90,143.27
6.94,143.66
6.98,144.05
7.01,138.84
7.05,135.71
7.09,137.20
7.13,134.59
7.17,129.25
7.21,130.99
7.25,130.73
7.29,119.40
7.33,120.18
7.36,122.91
7.40,121.74
7.44,120.56
7.48,119.39
7.52,119.23
7.56,118.72
7.60,118.89
7.64,119.07
7.68,119.24
7.72,119.42
7.75,119.59
7.79,119.51
7.83,119.25
7.87,118.99
7.91,118.73
7.95,118.47
7.99,118.25
8.03,118.25
8.07,118.25
8.11,118.25
8.14,118.04
8.18,117.65
8.22,117.26
8.26,116.87
8.30,117.07
8.34,119.21
8.38,119.47
8.42,118.38
8.46,120.73
8.50,119.30
8.53,121.64
8.57,121.55
8.61,121.55
8.65,121.55
8.69,121.56
8.73,121.82
8.77,122.05
8.81,122.18
8.85,122.31
8.88,122.44
8.92,122.65
8.96,122.91
9.00,122.97
9.04,122.97
9.08,124.94
9.12,128.14
9.16,127.88
9.20,129.67
9.24,129.93
9.27,129.78
9.31,131.08
9.35,130.31
9.39,131.35
9.43,132.40
9.47,131.53
9.51,132.31
9.55,131.07
9.59,131.33
9.63,131.60
9.66,131.86
9.70,131.17
9.74,131.43
9.78,131.74
9.82,131.48
9.86,131.74
9.90,132.90
9.94,132.90
9.98,132.25
10.01,133.03
10.05,133.99
10.09,134.25
10.13,136.88
10.17,137.14
10.21,142.09
10.25,143.30
10.29,143.30
10.33,143.30
10.37,143.30
10.40,142.74
10.44,143.52
10.48,143.59
10.52,143.33
10.56,143.07
10.60,142.81
10.64,142.55
10.68,142.55
10.72,143.33
10.76,143.66
10.79,143.40
10.83,144.24
10.87,144.24
10.91,142.82
10.95,142.82
10.99,144.72
11.03,143.39
11.07,143.91
11.11,144.18
11.14,144.00
11.18,143.83
11.22,143.66
11.26,143.48
11.30,143.31
11.34,143.54
11.38,143.80
11.42,144.06
11.46,144.32
11.50,144.58
11.53,144.72
11.57,144.72
11.61,144.54
11.65,144.28
11.69,144.02
11.73,144.67
11.77,143.89
11.81,144.84
11.85,145.36
11.89,144.97
11.92,144.44
11.96,144.72
12.00,145.51
12.04,144.62
12.08,143.31
12.12,144.07
12.16,143.39
12.20,143.91
12.24,142.64
12.27,142.25
12.31,142.30
12.35,142.86
12.39,142.36
12.43,143.50
12.47,145.57
12.51,145.01
12.55,145.82
12.59,145.80
12.63,145.63
12.66,145.18
12.70,145.25
12.74,143.82
12.78,145.59
12.82,145.67
12.86,145.65
12.90,145.97
12.94,144.81
12.98,144.68
13.02,145.71
13.05,145.13
13.09,147.15
13.13,149.21
13.17,151.65
13.21,151.67
13.25,152.97
13.29,152.21
13.33,152.62
13.37,151.39
13.41,151.39
13.44,153.18
13.48,152.36
13.52,152.14
13.56,152.14
13.60,152.14
13.64,152.14
13.68,152.14
13.72,152.14
13.76,152.14
13.79,152.14
13.83,152.14
13.87,152.14
13.91,152.14
13.95,152.84
13.99,151.39
14.03,151.39
14.07,151.49
14.11,151.90
14.15,150.82
14.18,151.23
14.22,151.64
14.26,152.05
14.30,153.31
14.34,152.90
14.38,152.48
14.42,152.07
14.46,151.66
14.50,151.25
14.54,150.84
14.57,152.75
14.61,151.10
14.65,152.74
14.69,152.53
14.73,152.32
14.77,152.18
14.81,152.59
14.85,151.39
14.89,151.39
14.92,151.75
14.96,150.93
15.00,150.92
15.04,151.33
15.08,151.79
15.12,152.87
15.16,152.46
15.20,152.23
15.24,152.64
15.28,151.56
15.31,151.97
15.35,153.39
15.39,152.98
15.43,151.39
15.47,151.39
15.51,152.83
15.55,152.27
15.59,153.09
15.63,153.35
15.67,152.53
15.70,154.47
15.74,153.24
15.78,154.38
15.82,154.38
15.86,152.89
15.90,152.06
15.94,151.24
15.98,152.02
16.02,151.61
16.05,152.69
16.09,152.28
16.13,151.87
16.17,151.46
16.21,152.08
16.25,152.84
16.29,151.20
16.33,149.90
16.37,149.90
16.41,151.56
16.44,151.97
16.48,152.38
16.52,152.79
16.56,152.57
16.60,152.15
16.64,152.14
16.68,152.08
16.72,151.67
16.76,151.39
16.80,151.39
16.83,151.39
16.87,151.39
16.91,153.18
16.95,153.59
16.99,152.14
17.03,153.60
17.07,153.19
17.11,151.39
17.15,151.39
17.18,151.58
17.22,151.99
17.26,153.15
17.30,153.56
17.34,153.29
17.38,152.88
17.42,152.47
17.46,152.22
17.50,152.63
17.54,151.39
17.57,151.39
17.61,152.14
17.65,152.14
17.69,150.96
17.73,151.37
17.77,152.49
17.81,150.65
17.85,150.65
17.89,150.78
17.93,151.19
17.96,153.00
18.00,151.76
18.04,153.34
18.08,152.93
18.12,151.04
18.16,151.42
18.20,151.83
18.24,152.25
18.28,152.66
18.32,151.58
18.35,151.99
18.39,152.40
18.43,152.81
18.47,152.55
18.51,152.13
18.55,151.72
18.59,151.47
18.63,151.89
18.67,153.31
18.70,152.49
18.74,152.41
18.78,151.59
18.82,151.39
18.86,151.39
18.90,152.17
18.94,152.14
18.98,152.14
19.02,152.14
19.06,152.14
19.09,153.86
19.13,152.83
19.17,151.80
19.21,150.77
19.25,152.88
19.29,152.91
19.33,153.32
19.37,152.24
19.41,152.66
19.45,153.07
19.48,153.48
19.52,153.37
19.56,152.96
19.60,152.55
19.64,152.14
19.68,151.73
19.72,151.47
19.76,151.88
19.80,152.73
19.83,152.32
19.87,153.40
19.91,152.99
19.95,152.58
19.99,152.16
20.03,152.53
20.07,152.94
20.11,153.35
20.15,152.01
20.19,151.60
20.22,152.88
20.26,152.88
20.30,152.88
20.34,152.88
20.38,152.88
20.42,152.88
20.46,152.88
20.50,151.49
20.54,151.91
20.58,151.60
20.61,150.37
20.65,152.65
20.69,153.47
20.73,152.22
20.77,151.39
20.81,153.22
20.85,152.81
20.89,152.40
20.93,151.99
20.96,151.57
21.00,150.93
21.04,150.11
21.08,150.03
21.12,149.21
21.16,149.92
21.20,149.25
21.24,150.07
21.28,150.90
21.32,151.72
21.35,151.94
21.39,151.52
21.43,151.67
21.47,152.08
21.51,152.50
21.55,152.88
21.59,152.88
21.63,152.88
21.67,152.88
21.71,152.88
21.74,152.88
21.78,153.14
21.82,153.55
21.86,152.38
21.90,153.62
21.94,152.55
21.98,152.81
22.02,152.40
22.06,153.48
22.09,153.07
22.13,151.39
22.17,151.39
22.21,151.70
22.25,152.11
22.29,152.52
22.33,152.93
22.37,153.34
22.41,153.38
22.45,152.56
22.48,152.54
22.52,153.36
22.56,151.95
22.60,152.77
22.64,150.61
22.68,149.92
22.72,150.33
22.76,150.74
22.80,151.15
22.84,151.22
22.87,150.81
22.91,151.15
22.95,151.97
22.99,152.79
23.03,153.62
23.07,153.63
23.11,152.88
23.15,152.88
23.19,154.38
23.23,154.38
23.26,152.14
23.30,152.14
23.34,152.44
23.38,152.85
23.42,151.39
23.46,151.39
23.50,151.39
23.54,151.51
23.58,151.92
23.61,152.34
23.65,152.75
23.69,153.16
23.73,153.57
23.77,153.63
23.81,152.12
23.85,151.71
23.89,152.70
23.93,151.87
23.97,151.73
24.00,152.56
24.04,152.64
24.08,152.23
24.12,150.22
24.16,150.64
24.20,151.45
24.24,150.71
24.28,151.12
24.32,151.82
24.36,153.06
24.39,151.61
24.43,152.02
24.47,152.74
24.51,151.50
24.55,152.51
24.59,152.10
24.63,151.69
24.67,151.39
24.71,151.39
24.74,153.08
24.78,153.49
24.82,151.87
24.86,151.46
24.90,153.28
24.94,149.91
24.98,150.32
25.02,150.74
25.06,151.15
25.10,151.73
25.13,152.55
25.17,152.64
25.21,152.23
25.25,151.82
25.29,151.40
25.33,150.99
25.37,150.71
25.41,151.12
25.45,151.53
25.49,151.95
25.52,151.30
25.56,152.54
25.60,152.59
25.64,152.18
25.68,152.26
25.72,152.40
25.76,152.54
25.80,152.67
25.84,152.81
25.87,153.08
25.91,153.49
25.95,153.45
25.99,153.18
26.03,152.90
26.07,152.63
26.11,152.35
26.15,152.05
26.19,151.64
26.23,153.47
26.26,153.05
26.30,151.63
26.34,152.05
26.38,152.14
26.42,152.14
26.46,152.53
26.50,151.45
26.54,151.87
26.58,152.14
26.62,152.14
26.65,152.35
26.69,152.77
26.73,152.88
26.77,152.88
26.81,152.52
26.85,152.12
26.89,151.92
26.93,151.71
26.97,151.50
27.00,151.20
27.04,150.79
27.08,152.14
27.12,152.14
27.16,152.14
27.20,153.63
27.24,153.63
27.28,153.63
27.32,153.63
27.36,153.47
27.39,153.06
27.43,152.65
27.47,152.23
27.51,153.47
27.55,153.27
27.59,153.06
27.63,150.59
27.67,150.18
27.71,152.14
27.75,152.14
27.78,151.93
27.82,151.51
27.86,152.88
27.90,152.88
27.94,151.76
27.98,153.60
28.02,153.19
28.06,151.39
28.10,151.39
28.14,151.39
28.17,151.39
28.21,151.92
28.25,152.74
28.29,152.82
28.33,153.62
28.37,152.80
28.41,152.06
28.45,151.64
28.49,153.15
28.52,151.92
28.56,152.65
28.60,152.24
28.64,153.63
28.68,153.63
28.72,153.63
28.76,153.63
28.80,153.63
28.84,153.37
28.88,152.54
28.91,152.47
28.95,151.64
28.99,151.39
29.03,151.39
29.07,151.39
29.11,151.42
29.15,151.83
29.19,152.24
29.23,152.66
29.27,151.96
29.30,151.54
29.34,152.43
29.38,154.08
29.42,154.38
29.46,152.88
29.50,152.88
29.54,154.81
29.58,153.16
29.62,152.22
29.65,152.42
29.69,152.63
29.73,152.83
29.77,152.57
29.81,152.16
29.85,153.63
29.89,153.63
29.93,153.63
29.97,152.37
30.01,150.72
30.04,150.31
30.08,151.14
30.12,151.68
30.16,152.09
30.20,152.52
30.24,152.91
30.28,153.32
30.32,153.42
30.36,152.60
30.40,152.88
30.43,152.88
30.47,152.88
30.51,152.88
30.55,150.08
30.59,152.14
30.63,145.54
30.67,122.21
30.71,121.80
30.75,128.32
30.78,120.50
30.82,124.09
30.86,135.94
30.90,126.98
30.94,138.83
30.98,153.05
31.02,151.08
31.06,151.45
31.10,152.05
31.14,153.16
31.17,154.88
31.21,154.51
31.25,155.23
31.29,154.49
31.33,155.03
31.37,155.03
31.41,154.41
31.45,153.79
31.49,153.17
31.53,152.56
31.56,151.94
31.60,150.80
31.64,150.43
31.68,150.88
31.72,149.03
31.76,151.64
31.80,153.11
31.84,153.48
31.88,158.43
31.91,162.14
31.95,156.44
31.99,160.14
32.03,165.29
32.07,166.40
32.11,172.24
32.15,167.62
32.19,171.69
32.23,173.08
32.27,174.94
32.30,175.17
32.34,176.47
32.38,177.77
32.42,179.06
32.46,178.73
32.50,178.21
32.54,184.51
32.58,186.36
32.62,187.47
32.66,188.31
32.69,187.20
32.73,188.58
32.77,191.54
32.81,191.31
32.85,192.79
32.89,190.55
32.93,192.30
32.97,189.34
33.01,190.26
33.05,190.63
33.08,191.67
33.12,192.04
33.16,210.10
33.20,205.29
33.24,207.18
33.28,206.94
33.32,205.82
