Time_mins,Power_kW
0.000000000000000000e+00,3.056013409961686023e+01
2.328897338403041958e-02,3.056013409961686023e+01
4.657794676806083917e-02,3.058666666666666600e+01
6.986692015209125528e-02,3.058666666666666600e+01
9.315589353612167833e-02,3.059160999664933200e+01
1.164448669201521014e-01,3.061937839619480428e+01
1.397338403041825106e-01,3.058295916917966650e+01
1.630228136882129475e-01,3.056907496940693392e+01
1.863117870722433567e-01,3.053854486254971334e+01
2.096007604562737658e-01,3.055242906232245303e+01
2.328897338403042028e-01,3.056195001675334666e+01
2.561787072243346119e-01,3.050641321766239855e+01
2.794676806083650211e-01,3.046883382136561735e+01
3.027566539923954303e-01,3.049660222091108963e+01
3.260456273764258950e-01,3.044535300394796096e+01
3.493346007604563042e-01,3.043146880417522482e+01
3.726235741444867133e-01,3.046701790422912737e+01
3.959125475285171225e-01,3.052255470332007548e+01
4.192015209125475317e-01,3.059350157699983797e+01
4.424904942965779964e-01,3.063515417631804993e+01
4.657794676806084055e-01,3.062737347580962322e+01
4.890684410646388147e-01,3.061348927603688708e+01
5.123574144486692239e-01,3.057307250921434161e+01
5.356463878326996886e-01,3.056202567996736619e+01
5.589353612167300422e-01,3.058979407951284202e+01
5.822243346007605069e-01,3.059102991200850852e+01
6.055133079847908606e-01,3.061879831155398435e+01
6.288022813688213253e-01,3.063973180076628466e+01
6.520912547528517900e-01,3.063973180076628466e+01
6.753802281368821436e-01,3.058201337900441530e+01
6.986692015209126083e-01,3.056812917923167916e+01
7.219581749049429620e-01,3.053949065272496810e+01
7.452471482889734267e-01,3.055337485249770424e+01
7.685361216730038914e-01,3.055816685605232763e+01
7.918250950570342450e-01,3.050263005696137952e+01
8.151140684410647097e-01,3.040511908989263290e+01
8.384030418250950634e-01,3.041206118977900275e+01
8.616920152091255281e-01,3.041900328966536904e+01
8.849809885931559927e-01,3.042594538955173888e+01
9.082699619771863464e-01,3.041177114745859100e+01
9.315589353612168111e-01,3.042565534723132714e+01
9.548479087452471648e-01,3.039126641645907156e+01
9.781368821292776294e-01,3.034961381714085960e+01
1.001425855513307983e+00,3.040093869731800780e+01
1.024714828897338448e+00,3.040290594088253684e+01
1.048003802281368912e+00,3.044455854020074881e+01
1.071292775665399377e+00,3.042747126436781713e+01
1.094581749049429620e+00,3.042747126436781713e+01
1.117870722433460084e+00,3.050394155267106555e+01
1.141159695817490549e+00,3.049005735289832941e+01
1.164448669201521014e+00,3.048525273880803610e+01
1.187737642585551479e+00,3.041583173994434830e+01
1.211026615969581721e+00,3.044280567574261198e+01
1.234315589353612186e+00,3.041503727619713615e+01
1.257604562737642651e+00,3.040777360765117976e+01
1.280893536121673115e+00,3.042165780742391590e+01
1.304182509505703580e+00,3.041132977871013665e+01
1.327471482889733823e+00,3.038356137916466437e+01
1.350760456273764287e+00,3.039301928091720839e+01
1.374049429657794752e+00,3.042078768046268422e+01
1.397338403041825217e+00,3.040093869731800780e+01
1.420627376425855681e+00,3.040093869731800780e+01
1.443916349809885924e+00,3.045400383141762646e+01
1.467205323193916389e+00,3.045400383141762646e+01
1.490494296577946853e+00,3.046051086782337691e+01
1.513783269961977318e+00,3.046745296770974321e+01
1.537072243346007783e+00,3.047439506759611305e+01
1.560361216730038025e+00,3.050546742748714379e+01
1.583650190114068490e+00,3.049158322771440766e+01
1.606939163498098955e+00,3.047769902794166796e+01
1.630228136882129419e+00,3.046381482816893183e+01
1.653517110266159884e+00,3.049077615343152203e+01
1.676806083650190127e+00,3.043523935434057393e+01
1.700095057034220591e+00,3.040624773283510152e+01
1.723384030418251056e+00,3.042013193260784121e+01
1.746673003802281521e+00,3.042092639635505336e+01
1.769961977186311985e+00,3.040704219658231722e+01
1.793250950570342228e+00,3.042428079884329151e+01
1.816539923954372693e+00,3.046593339816150348e+01
1.839828897338403157e+00,3.048053639846743224e+01
1.863117870722433622e+00,3.048053639846743224e+01
1.886406844106464087e+00,3.045400383141762646e+01
1.909695817490494330e+00,3.045400383141762646e+01
1.932984790874524794e+00,3.049558076752181535e+01
1.956273764258555259e+00,3.048169656774907921e+01
1.979562737642585724e+00,3.036168209977710575e+01
2.002851711026615966e+00,3.042739560115379405e+01
2.026140684410646653e+00,3.041351140138105791e+01
2.049429657794676896e+00,3.016083409816004490e+01
2.072718631178707138e+00,3.014694989838730876e+01
2.096007604562737825e+00,2.994733772926591087e+01
2.119296577946768068e+00,2.993345352949317473e+01
2.142585551330798754e+00,2.996128498171700016e+01
2.165874524714828997e+00,2.990574818262605206e+01
2.189163498098859240e+00,2.987530634951852448e+01
2.212452471482889926e+00,2.988919054929126062e+01
2.235741444866920169e+00,2.992960731611380609e+01
2.259030418250950856e+00,2.994349151588654223e+01
2.282319391634981098e+00,2.993490374109522989e+01
2.305608365019011341e+00,2.990713534154975761e+01
2.328897338403042028e+00,2.989717301837040964e+01
2.352186311787072270e+00,2.985552041905219767e+01
2.375475285171102957e+00,2.985036270996314300e+01
2.398764258555133200e+00,2.982259431041766717e+01
2.422053231939163442e+00,2.977949149949740004e+01
2.445342205323194129e+00,2.976560729972466390e+01
2.468631178707224372e+00,2.975172309995192421e+01
2.491920152091255058e+00,2.973783890017918807e+01
2.515209125475285301e+00,2.975129434173914333e+01
2.538498098859315544e+00,2.979171110856168880e+01
2.561787072243346230e+00,2.980559530833442494e+01
2.585076045627376473e+00,2.981947950810716463e+01
2.608365019011407160e+00,2.983336370787990077e+01
2.631653992395437403e+00,2.986679423794123167e+01
2.654942965779467645e+00,2.985291003816849553e+01
2.678231939163498332e+00,2.983902583839575584e+01
2.701520912547528575e+00,2.982514163862301970e+01
2.724809885931559261e+00,2.984642822283408137e+01
2.748098859315589504e+00,2.979089142374313326e+01
2.771387832699619747e+00,2.985815602100723964e+01
2.794676806083650433e+00,2.988592442055271547e+01
2.817965779467680676e+00,2.980334432771731912e+01
2.841254752851711363e+00,2.982417062737642510e+01
2.864543726235741605e+00,2.984499692703553109e+01
2.887832699619771848e+00,2.986582322669463707e+01
2.911121673003802535e+00,2.988119546967644169e+01
2.934410646387832777e+00,2.989507966944917783e+01
2.957699619771863464e+00,2.988467597752137905e+01
2.980988593155893707e+00,2.987079177774863936e+01
3.004277566539923949e+00,2.991042669135964260e+01
3.027566539923954636e+00,2.994915364640240085e+01
3.050855513307984879e+00,2.993526944662966471e+01
3.074144486692015565e+00,2.992531973398598666e+01
3.097433460076045808e+00,2.993920393375872280e+01
3.120722433460076051e+00,2.992121710638132370e+01
3.144011406844106737e+00,2.991196097319949843e+01
3.167300380228136980e+00,2.990270484001767670e+01
3.190589353612167667e+00,2.989344870683585143e+01
3.213878326996197909e+00,2.988419257365402615e+01
3.237167300380228152e+00,2.987493644047220087e+01
3.260456273764258839e+00,2.985646620922745242e+01
3.283745247148289081e+00,2.982869780968197659e+01
3.307034220532319768e+00,2.985399454423611942e+01
3.330323193916350011e+00,2.982622614469064715e+01
3.353612167300380253e+00,2.980783998368369581e+01
3.376901140684410940e+00,2.979395578391095967e+01
3.400190114068441183e+00,2.980660415118802931e+01
3.423479087452471870e+00,2.979271995141529317e+01
3.446768060836502112e+00,2.981439746223212950e+01
3.470057034220532355e+00,2.984216586177760178e+01
3.493346007604563042e+00,2.986993426132307761e+01
3.516634980988593284e+00,2.989637855462319393e+01
3.539923954372623971e+00,2.988249435485045780e+01
3.563212927756654214e+00,2.987028735632183896e+01
3.586501901140684456e+00,2.987028735632183896e+01
3.609790874524715143e+00,2.987320039006162276e+01
3.633079847908745386e+00,2.988708458983435889e+01
3.656368821292776072e+00,2.988852219090074769e+01
3.679657794676806315e+00,2.986075379135527186e+01
3.702946768060836558e+00,2.983298539180979958e+01
3.726235741444867244e+00,2.980521699226432375e+01
3.749524714828897487e+00,2.977744859271885147e+01
3.772813688212928174e+00,2.974968019317337564e+01
3.796102661596958416e+00,2.976415708812260519e+01
3.819391634980988659e+00,2.976415708812260519e+01
3.842680608365019346e+00,2.974522867408184368e+01
3.865969581749049588e+00,2.967580767521815943e+01
3.889258555133080275e+00,2.968598437750389607e+01
3.912547528517110518e+00,2.961656337864021182e+01
3.935836501901140760e+00,2.963149425287356209e+01
3.959125475285171447e+00,2.963149425287356209e+01
3.982414448669201690e+00,2.963242743251314693e+01
4.005703422053231932e+00,2.960465903296767465e+01
4.028992395437262175e+00,2.957689063342219882e+01
4.052281368821293306e+00,2.954912223387672299e+01
4.075570342205323549e+00,2.952135383433125071e+01
4.098859315589353791e+00,2.949883141762452254e+01
4.122148288973384034e+00,2.949883141762452254e+01
4.145437262357414276e+00,2.952536398467432832e+01
4.168726235741445407e+00,2.952536398467432832e+01
4.192015209125475650e+00,2.954064795390644349e+01
4.215304182509505893e+00,2.958230055322465546e+01
4.238593155893536135e+00,2.956455752953688076e+01
4.261882129277566378e+00,2.959232592908235304e+01
4.285171102661597509e+00,2.962009432862782887e+01
4.308460076045627751e+00,2.964786272817330470e+01
4.331749049429657994e+00,2.964922466602567042e+01
4.355038022813688237e+00,2.963534046625293072e+01
4.378326996197718479e+00,2.964153223926692959e+01
4.401615969581749610e+00,2.965541643903966929e+01
4.424904942965779853e+00,2.961293154436723185e+01
4.448193916349810095e+00,2.955739474527628374e+01
4.471482889733840338e+00,2.955492308028495074e+01
4.494771863117870581e+00,2.949938628119400263e+01
4.518060836501901711e+00,2.948412753303322731e+01
