Time_mins,power_kw
0.00,59.16
0.04,58.65
0.08,58.25
0.12,58.77
0.16,59.04
0.19,58.53
0.23,58.80
0.27,57.77
0.31,57.23
0.35,57.23
0.39,58.19
0.43,58.19
0.47,57.47
0.51,56.44
0.54,56.80
0.58,56.29
0.62,56.02
0.66,56.79
0.70,57.56
0.74,55.89
0.78,53.84
0.82,55.44
0.86,55.96
0.89,45.83
0.93,46.35
0.97,47.28
1.01,46.77
1.05,45.62
1.09,45.62
1.13,45.23
1.17,44.71
1.21,45.68
1.25,47.56
1.28,49.10
1.32,48.58
1.36,49.10
1.40,49.49
1.44,49.49
1.48,49.49
1.52,49.49
1.56,49.49
1.60,49.49
1.63,49.49
1.67,49.49
1.71,49.49
1.75,49.49
1.79,49.49
1.83,49.49
1.87,49.49
1.91,49.49
1.95,49.49
1.98,49.49
2.02,49.49
2.06,49.49
2.10,49.49
2.14,49.49
2.18,49.49
2.22,50.73
2.26,51.25
2.30,50.62
2.33,50.88
2.37,51.14
2.41,51.39
2.45,50.97
2.49,50.46
2.53,50.97
2.57,51.30
2.61,50.27
2.65,49.36
2.68,48.85
2.72,49.90
2.76,48.36
2.80,47.55
2.84,47.55
2.88,47.86
2.92,48.37
2.96,48.52
3.00,48.52
3.03,47.67
3.07,46.64
3.11,47.55
3.15,47.55
3.19,47.55
3.23,46.64
3.27,46.89
3.31,47.15
3.35,47.41
3.39,46.59
3.42,46.59
3.46,47.83
3.50,48.35
3.54,53.24
3.58,60.44
3.62,52.84
3.66,55.93
3.70,59.46
3.74,55.31
3.77,56.85
3.81,53.03
3.85,50.46
3.89,48.90
3.93,50.44
3.97,48.90
4.01,49.92
4.05,50.95
4.09,51.98
4.12,51.42
4.16,51.42
4.20,46.08
4.24,44.03
4.28,42.50
4.32,44.56
4.36,45.14
4.40,41.68
4.44,40.65
4.47,41.56
4.51,40.53
4.55,40.79
4.59,40.79
4.63,40.68
4.67,40.42
4.71,40.16
4.75,39.91
4.79,41.12
4.82,41.64
4.86,40.92
4.90,41.09
4.94,41.26
4.98,41.43
5.02,41.60
5.06,41.68
5.10,41.17
5.14,47.07
5.17,64.54
5.21,62.74
5.25,72.51
5.29,72.33
5.33,97.51
5.37,124.15
5.41,129.29
5.45,132.06
5.49,132.58
5.53,142.22
5.56,143.25
5.60,141.84
5.64,137.46
5.68,136.94
5.72,136.53
5.76,111.35
5.80,105.40
5.84,70.46
5.88,58.46
5.91,52.29
5.95,49.49
5.99,49.49
6.03,49.49
6.07,49.49
6.11,49.09
6.15,48.57
6.19,47.55
6.23,48.54
6.26,49.57
6.30,46.52
6.34,46.00
6.38,47.55
6.42,47.55
6.46,43.88
6.50,44.39
6.54,44.90
6.58,45.42
6.61,45.93
6.65,46.45
6.69,47.18
6.73,46.67
6.77,46.59
6.81,46.59
6.85,45.62
6.89,45.66
6.93,46.17
6.96,46.59
7.00,46.59
7.04,45.57
7.08,45.40
7.12,45.22
7.16,45.05
7.20,44.88
7.24,44.71
7.28,45.96
7.31,46.48
7.35,47.80
7.39,49.34
7.43,48.95
7.47,48.53
7.51,49.05
7.55,48.45
7.59,47.94
7.63,47.42
7.67,46.91
7.70,45.81
7.74,46.33
7.78,46.34
7.82,45.82
7.86,45.62
7.90,45.62
7.94,45.62
7.98,45.62
8.02,45.62
8.05,45.62
8.09,46.12
8.13,45.58
8.17,45.07
8.21,44.86
8.25,45.89
8.29,46.43
8.33,45.91
8.37,45.84
8.40,46.36
8.44,46.30
8.48,45.79
8.52,45.28
8.56,44.76
8.60,43.69
8.64,43.69
8.68,43.72
8.72,43.68
8.75,43.42
8.79,43.17
8.83,42.91
8.87,42.85
8.91,43.37
8.95,43.64
8.99,43.51
9.03,43.38
9.07,43.25
9.10,43.12
9.14,43.00
9.18,42.87
9.22,42.74
9.26,42.28
9.30,41.77
9.34,42.00
9.38,42.26
9.42,42.51
9.45,43.58
9.49,43.07
9.53,42.55
9.57,42.04
9.61,41.86
9.65,42.12
9.69,42.38
9.73,42.64
9.77,43.69
9.81,43.69
9.84,43.69
9.88,43.69
9.92,43.69
9.96,43.69
10.00,43.69
10.04,43.69
10.08,43.69
10.12,42.72
10.16,42.72
10.19,41.85
10.23,42.11
10.27,42.36
10.31,42.62
10.35,43.69
10.39,43.69
10.43,42.93
10.47,41.90
10.51,42.28
10.54,41.77
10.58,42.25
10.62,42.67
10.66,42.16
10.70,41.75
10.74,41.75
10.78,41.75
10.82,41.75
10.86,41.98
10.89,42.49
10.93,42.72
10.97,42.72
11.01,42.37
11.05,41.86
11.09,41.75
11.13,41.75
11.17,41.75
11.21,41.75
11.24,41.75
11.28,42.72
11.32,42.72
11.36,42.72
11.40,42.72
11.44,43.49
11.48,42.98
11.52,43.94
11.56,44.46
11.59,43.69
11.63,43.69
11.67,43.69
11.71,43.69
11.75,42.28
11.79,41.77
11.83,42.72
11.87,42.77
11.91,43.28
11.94,43.79
11.98,53.55
12.02,76.48
12.06,73.21
12.10,58.39
12.14,65.45
12.18,67.43
12.22,63.33
12.26,66.18
12.30,72.93
12.33,83.52
12.37,94.80
12.41,111.12
12.45,101.39
12.49,138.96
12.53,134.56
12.57,166.62
12.61,218.29
12.65,224.94
12.68,228.06
12.72,227.19
12.76,226.69
12.80,227.78
12.84,226.22
12.88,224.03
12.92,227.80
12.96,223.64
13.00,211.05
13.03,204.25
13.07,176.75
13.11,195.04
13.15,182.30
13.19,168.63
13.23,169.04
13.27,169.24
13.31,168.99
13.35,169.04
13.38,169.45
13.42,168.49
13.46,167.58
13.50,167.52
13.54,166.94
13.58,167.51
