Time_mins,power_kw
0.00,46.68
0.08,47.13
0.16,46.28
0.23,47.98
0.31,47.98
0.39,46.98
0.47,47.63
0.54,48.97
0.62,46.98
0.70,46.03
0.78,46.03
0.85,48.23
0.93,46.68
1.01,46.68
1.09,47.13
1.16,47.58
1.24,45.05
1.32,41.90
1.40,42.79
1.47,46.00
1.55,42.85
1.63,41.10
1.71,41.99
1.78,41.55
1.86,40.45
1.94,40.20
2.02,40.20
2.09,40.20
2.17,40.20
2.25,40.20
2.33,40.20
2.40,40.20
2.48,40.20
2.56,40.20
2.64,40.20
2.71,40.20
2.79,40.20
2.87,40.20
2.95,40.59
3.02,41.48
3.10,39.71
3.18,32.52
3.26,39.44
3.33,25.53
3.41,24.34
3.49,20.00
3.57,19.55
3.64,19.10
3.72,18.94
3.80,19.39
3.88,21.67
3.95,23.47
4.03,25.26
4.11,37.34
4.19,29.46
4.26,35.97
4.34,42.48
4.42,26.94
4.50,25.84
4.57,25.39
4.65,19.75
4.73,18.15
4.81,18.15
4.88,18.78
4.96,20.10
5.04,20.10
5.12,19.71
5.19,41.24
5.27,74.43
5.35,45.71
5.43,34.65
5.50,99.94
5.58,100.39
5.66,97.20
5.74,84.84
5.81,37.27
5.89,83.29
5.97,64.42
6.05,33.01
6.12,33.22
6.20,30.71
6.28,31.16
6.36,31.61
6.43,32.06
6.51,32.38
6.59,32.20
6.67,32.02
6.74,31.84
6.82,31.66
6.90,31.48
6.98,31.30
7.05,31.12
7.13,29.34
7.21,31.29
7.29,31.57
7.36,29.33
7.44,27.16
7.52,27.84
7.60,27.66
7.67,27.48
7.75,27.30
7.83,27.12
7.91,26.94
7.98,26.76
8.06,26.59
8.14,27.02
8.22,26.99
8.29,26.58
8.37,26.58
8.45,26.58
8.53,26.58
8.60,26.58
8.68,26.58
8.76,26.58
8.84,26.58
8.91,26.58
8.99,26.58
9.07,26.58
9.15,26.58
9.22,26.58
9.30,26.58
9.38,26.58
9.46,26.87
9.53,27.14
9.61,26.69
9.69,26.61
9.77,26.64
9.84,26.67
9.92,26.71
10.00,26.74
10.08,26.77
10.15,26.80
10.23,26.84
10.31,26.87
10.39,26.90
10.46,26.94
10.54,26.97
10.62,27.00
10.70,27.04
10.77,27.07
10.85,27.10
10.93,27.14
11.01,27.17
11.08,27.20
11.16,27.24
11.24,27.27
11.32,27.30
11.39,27.34
11.47,27.37
11.55,27.40
11.63,27.44
11.70,27.47
11.78,27.50
11.86,27.54
11.94,27.57
12.01,27.60
12.09,27.64
12.17,27.67
12.25,27.70
12.32,27.74
12.40,27.77
12.48,27.80
12.56,27.84
12.63,27.87
12.71,29.86
12.79,30.90
12.87,38.97
12.94,29.37
13.02,36.82
13.10,41.31
13.18,39.33
13.25,41.26
13.33,40.84
13.41,40.84
13.49,40.84
13.56,40.93
13.64,41.37
13.72,41.82
13.80,39.68
13.87,40.13
13.95,41.87
14.03,44.55
14.11,44.11
14.18,44.09
14.26,47.30
14.34,44.62
14.42,42.82
14.49,42.42
14.57,54.46
14.65,54.46
14.73,55.92
14.80,57.90
14.88,52.31
14.96,168.30
15.04,171.63
15.11,184.79
15.19,187.12
15.27,218.75
15.35,223.72
15.42,216.04
15.50,212.88
15.58,218.70
15.66,213.01
15.73,212.71
15.81,212.37
15.89,212.66
15.97,212.70
16.04,212.59
16.12,212.31
16.20,212.02
16.28,213.79
16.35,210.34
16.43,212.05
16.51,212.88
16.59,210.19
16.66,209.91
16.74,208.39
16.82,204.27
16.90,210.81
16.97,204.92
17.05,206.03
17.13,202.62
17.21,201.21
17.28,200.79
17.36,202.42
17.44,202.14
17.52,201.44
17.59,201.21
17.67,201.21
17.75,201.21
17.83,200.23
17.91,199.66
17.98,199.50
18.06,199.81
18.14,201.52
18.22,199.42
18.29,201.60
18.37,200.79
18.45,200.79
18.53,200.45
18.60,200.48
18.68,201.05
18.76,199.56
18.84,199.41
18.91,198.84
18.99,199.55
19.07,199.42
19.15,202.27
19.22,202.29
19.30,201.06
19.38,199.15
19.46,199.15
19.53,199.15
19.61,199.15
19.69,199.15
19.77,201.00
19.84,201.28
19.92,201.57
20.00,200.68
20.08,201.53
20.15,202.38
20.23,200.84
20.31,201.61
20.39,200.84
20.46,201.69
20.54,202.20
20.62,200.75
20.70,200.47
20.77,201.19
20.85,199.56
20.93,199.56
