Time_mins,power_kw
0.00,32.28
0.03,32.17
0.06,32.07
0.08,31.96
0.11,31.85
0.14,31.74
0.17,31.64
0.19,31.46
0.22,31.02
0.25,30.82
0.28,30.82
0.30,31.18
0.33,31.55
0.36,31.55
0.39,31.55
0.41,31.55
0.44,31.55
0.47,31.53
0.50,31.10
0.52,31.14
0.55,32.00
0.58,31.99
0.61,31.56
0.64,31.97
0.66,30.94
0.69,31.37
0.72,31.55
0.75,31.55
0.77,31.17
0.80,32.20
0.83,31.77
0.86,31.55
0.88,31.55
0.91,31.90
0.94,32.25
0.97,31.96
0.99,31.67
1.02,31.39
1.05,31.10
1.08,30.81
1.11,30.38
1.13,26.29
1.16,25.86
1.19,31.00
1.22,30.13
1.24,23.02
1.27,31.81
1.30,35.69
1.33,55.34
1.35,76.89
1.38,59.81
1.41,53.38
1.44,52.95
1.46,75.89
1.49,75.46
1.52,38.85
1.55,55.91
1.57,50.74
1.60,41.46
1.63,46.20
1.66,43.66
1.69,45.41
1.71,43.69
1.74,45.64
1.77,48.66
1.80,44.36
1.82,42.63
1.85,58.17
1.88,76.19
1.91,67.14
1.93,67.81
1.96,76.86
1.99,58.95
2.02,56.19
2.04,54.89
2.07,55.60
2.10,53.87
2.13,54.11
2.16,53.54
2.18,54.84
2.21,56.63
2.24,55.34
2.27,57.40
2.29,59.99
2.32,58.07
2.35,59.42
2.38,59.86
2.40,59.77
2.43,59.34
2.46,56.58
2.49,58.75
2.51,59.61
2.54,47.84
2.57,48.27
2.60,45.91
2.62,47.03
2.65,42.29
2.68,35.02
2.71,34.59
2.74,36.35
2.76,35.93
2.79,35.93
2.82,35.93
2.85,35.93
2.87,36.44
2.90,39.46
2.93,38.73
2.96,38.24
2.98,38.67
3.01,59.02
3.04,42.15
3.07,72.15
3.09,131.19
3.12,124.36
3.15,75.29
3.18,86.75
3.21,139.56
3.23,194.37
3.26,194.65
3.29,205.46
3.32,222.12
3.34,203.10
3.37,214.52
3.40,218.60
3.43,224.81
3.45,226.53
3.48,229.18
3.51,230.04
3.54,229.71
3.56,229.12
3.59,229.12
3.62,230.43
3.65,230.14
3.67,228.88
3.70,227.93
3.73,226.49
3.76,226.34
3.79,226.62
3.81,225.32
3.84,224.70
3.87,224.13
3.90,223.77
3.92,223.77
3.95,223.57
3.98,223.28
4.01,224.26
4.03,224.08
4.06,223.51
4.09,223.77
4.12,223.77
4.14,223.51
4.17,223.04
4.20,221.89
4.23,222.83
4.26,221.97
4.28,221.16
4.31,223.44
4.34,216.31
4.37,207.69
4.39,204.81
4.42,201.95
4.45,199.33
4.48,201.92
4.50,199.31
4.53,199.59
4.56,202.18
4.59,199.30
4.61,202.88
4.64,196.05
4.67,195.19
4.70,193.71
4.72,195.14
4.75,193.11
4.78,187.90
4.81,187.33
4.84,187.66
4.86,187.95
4.89,185.83
4.92,185.06
4.95,184.77
4.97,184.75
5.00,182.73
5.03,182.24
5.06,181.67
5.08,181.09
5.11,181.76
5.14,183.49
5.17,182.05
5.19,184.92
5.22,187.79
5.25,186.17
5.28,194.51
5.31,198.06
5.33,198.64
5.36,198.72
5.39,197.51
5.42,196.07
5.44,193.07
5.47,192.16
5.50,191.48
5.53,183.34
5.55,181.55
5.58,171.22
5.61,172.09
5.64,173.79
5.66,173.34
5.69,171.17
5.72,172.75
5.75,174.62
5.77,175.54
5.80,174.18
5.83,170.89
5.86,171.46
5.89,171.96
5.91,171.55
5.94,170.00
5.97,170.99
6.00,173.89
6.02,172.22
6.05,172.64
6.08,171.34
6.11,173.54
6.13,171.83
6.16,173.12
6.19,171.60
6.22,171.16
6.24,171.60
6.27,172.46
6.30,171.64
6.33,171.14
6.36,171.57
6.38,171.75
6.41,171.75
6.44,171.37
6.47,171.02
6.49,171.02
6.52,172.27
6.55,171.83
6.58,170.64
6.60,171.07
6.63,171.50
6.66,172.85
6.69,171.99
6.71,172.06
6.74,172.48
6.77,172.48
6.80,171.32
6.82,167.87
6.85,169.53
6.88,166.09
6.91,162.20
6.94,165.75
6.96,153.69
6.99,150.60
7.02,144.14
7.05,144.63
7.07,144.66
7.10,144.23
7.13,131.48
7.16,132.77
7.18,134.67
7.21,132.32
7.24,132.32
7.27,130.69
7.29,130.26
7.32,131.44
7.35,131.22
7.38,131.01
7.41,130.79
7.43,130.58
7.46,130.36
7.49,130.15
7.52,130.53
7.54,130.89
7.57,131.04
7.60,131.18
7.63,131.32
7.65,131.47
7.68,131.65
7.71,132.09
7.74,132.26
7.76,132.11
7.79,131.97
7.82,131.82
7.85,131.68
7.87,131.54
7.90,131.39
7.93,131.25
7.96,131.11
7.99,130.96
8.01,130.98
8.04,131.42
8.07,132.58
8.10,133.01
8.12,133.05
8.15,132.87
8.18,132.01
8.21,131.88
8.23,131.02
8.26,130.86
8.29,130.86
8.32,130.86
8.34,131.04
8.37,131.48
8.40,131.59
8.43,131.61
8.46,132.04
8.48,132.17
8.51,131.74
8.54,130.97
8.57,132.27
8.59,140.44
8.62,133.35
8.65,142.84
8.68,140.38
8.70,148.14
8.73,154.13
8.76,149.85
8.79,149.85
8.81,168.02
8.84,168.36
8.87,167.40
8.90,169.21
8.92,169.13
8.95,169.75
8.98,169.18
9.01,169.90
9.04,169.15
9.06,169.41
9.09,169.00
9.12,169.25
9.15,169.29
9.17,169.19
9.20,167.98
9.23,166.91
9.26,164.47
9.28,165.08
9.31,162.92
9.34,164.73
9.37,163.15
9.39,162.79
9.42,161.44
9.45,162.87
9.48,163.32
9.50,165.11
9.53,166.19
9.56,164.37
9.59,169.04
9.62,172.96
9.64,174.75
9.67,173.55
9.70,173.16
9.73,173.87
9.75,174.38
9.78,174.74
9.81,175.09
9.84,175.22
9.86,174.51
9.89,175.19
9.92,174.83
9.95,173.55
9.97,174.63
10.00,173.55
10.03,173.85
10.06,173.13
10.09,174.01
10.11,176.54
10.14,175.47
10.17,175.02
10.20,175.74
10.22,175.41
10.25,173.61
10.28,174.25
10.31,173.72
10.33,174.35
10.36,174.98
10.39,175.61
10.42,176.24
10.44,176.87
10.47,177.49
10.50,177.03
10.53,176.67
10.55,178.06
10.58,178.99
10.61,178.63
10.64,178.57
10.67,178.93
10.69,177.81
10.72,178.42
10.75,178.42
10.78,178.18
10.80,177.47
10.83,176.75
10.86,176.03
10.89,177.20
10.91,177.11
10.94,176.76
10.97,176.59
11.00,176.59
11.02,176.59
11.05,176.59
11.08,176.59
11.11,176.59
11.14,176.59
11.16,176.32
