Time_mins,Power_kW
0.00,30.68
0.08,30.68
0.15,30.63
0.23,30.63
0.31,30.71
0.38,30.81
0.46,30.88
0.54,30.87
0.61,30.91
0.69,30.91
0.77,30.92
0.84,30.96
0.92,31.23
1.00,31.27
1.07,31.38
1.15,31.41
1.23,31.46
1.30,31.42
1.38,31.39
1.46,31.46
1.53,31.44
1.61,31.46
1.69,31.18
1.76,30.60
1.84,30.47
1.92,30.51
1.99,30.52
2.07,30.52
2.15,30.55
2.22,30.57
2.30,30.57
2.38,30.63
2.45,30.64
2.53,30.67
2.61,30.67
2.68,30.65
2.76,30.64
2.84,30.65
2.91,30.68
2.99,30.68
3.07,30.68
3.14,30.68
3.22,30.68
3.30,30.68
3.37,30.68
3.45,30.68
3.53,30.68
3.60,30.68
3.68,30.68
3.76,30.68
3.83,30.68
3.91,30.74
3.99,30.74
4.06,30.74
4.14,30.74
4.22,30.70
4.29,30.70
4.37,30.74
4.45,30.74
4.52,30.75
4.60,30.79
4.68,30.71
4.75,30.73
4.83,30.70
4.91,30.71
4.98,30.74
5.06,30.74
5.14,30.80
5.21,30.80
5.29,30.77
5.37,30.74
5.44,30.74
5.52,30.76
5.60,30.80
5.67,30.83
5.75,30.83
5.83,30.80
5.90,30.80
5.98,30.76
6.06,30.83
6.13,30.82
6.21,30.85
6.29,30.81
6.37,30.80
6.44,30.80
6.52,30.80
6.60,30.85
6.67,30.85
6.75,30.88
6.83,30.90
6.90,30.86
6.98,30.85
7.06,30.91
7.13,30.91
7.21,30.82
7.29,30.65
7.36,30.62
7.44,30.54
7.52,30.44
7.59,30.38
7.67,30.36
7.75,30.39
7.82,30.37
7.90,30.41
7.98,30.46
8.05,30.45
8.13,30.41
8.21,30.41
8.28,30.41
8.36,30.45
8.44,30.43
8.51,30.46
8.59,30.46
8.67,30.49
8.74,30.56
8.82,30.57
8.90,30.57
8.97,30.57
9.05,30.52
9.13,30.52
9.20,30.52
9.28,30.52
9.36,30.52
9.43,30.52
9.51,30.52
9.59,30.52
9.66,30.14
9.74,30.36
9.82,29.83
9.89,29.94
9.97,29.96
10.05,29.91
10.12,29.86
10.20,29.80
10.28,29.74
10.35,29.74
10.43,29.74
10.51,29.52
10.58,29.47
10.66,29.50
10.74,29.57
10.81,29.56
10.89,29.54
10.97,29.53
11.04,29.52
11.12,29.52
11.20,29.55
11.27,29.45
11.35,29.48
11.43,29.41
11.50,29.79
11.58,30.07
11.66,30.45
11.73,31.39
11.81,30.72
11.89,33.10
11.96,33.81
12.04,34.04
12.12,35.06
12.19,35.55
12.27,35.62
12.35,35.63
12.42,35.56
12.50,35.35
12.58,35.12
12.65,33.12
12.73,33.09
12.81,31.17
12.88,30.75
12.96,30.45
13.04,30.46
13.11,30.46
13.19,30.46
13.27,30.45
13.34,30.42
13.42,30.41
13.50,30.41
13.57,30.44
13.65,30.46
13.73,30.46
13.80,30.46
13.88,30.46
13.96,30.46
14.03,30.99
14.11,31.12
14.19,31.05
14.26,30.81
14.34,30.53
14.42,30.73
14.49,30.53
14.57,30.57
14.65,30.57
14.72,30.57
14.80,30.57
14.88,31.54
14.95,32.79
15.03,37.52
15.11,36.81
15.18,39.69
15.26,40.15
15.34,39.80
15.41,39.80
15.49,39.82
15.57,39.85
15.64,39.82
15.72,39.78
15.80,39.75
15.87,39.74
15.95,39.76
16.03,39.79
16.10,39.77
16.18,39.75
16.26,39.79
16.33,39.78
16.41,39.74
16.49,39.78
16.56,39.78
16.64,39.75
16.72,39.74
16.79,39.75
16.87,39.58
16.95,39.59
17.02,39.47
17.10,39.47
17.18,39.45
17.25,39.41
17.33,39.43
17.41,39.42
17.48,39.46
17.56,39.47
17.64,39.41
17.71,39.41
17.79,39.38
17.87,39.41
17.94,39.40
18.02,39.36
18.10,39.36
18.17,39.41
18.25,39.40
18.33,39.37
18.40,39.36
18.48,39.36
18.56,39.36
18.63,39.36
18.71,39.36
18.79,39.39
18.87,39.41
18.94,39.41
19.02,39.39
19.10,39.36
19.17,39.36
19.25,39.37
19.33,39.41
19.40,39.38
19.48,39.37
19.56,39.40
19.63,39.36
19.71,39.30
19.79,39.30
19.86,39.32
19.94,39.36
20.02,39.36
20.09,39.36
20.17,39.36
