Time_mins,Power_kW
0.000000000000000000e+00,3.020118316268487035e+01
3.064182194616977065e-02,3.020118316268487035e+01
6.128364389233954129e-02,3.020118316268487035e+01
9.192546583850931541e-02,3.019951093492746352e+01
1.225672877846790826e-01,3.023347002169320064e+01
1.532091097308488636e-01,3.020118316268487035e+01
1.838509316770186308e-01,3.020118316268487035e+01
2.144927536231883980e-01,3.028552347034673886e+01
2.451345755693581652e-01,3.030250301372960564e+01
2.757763975155279601e-01,3.030473265073947431e+01
3.064182194616977273e-01,3.030473265073947431e+01
3.370600414078674945e-01,3.029054015361894869e+01
3.677018633540372616e-01,3.027356061023608191e+01
3.983436853002070288e-01,3.029748633045739581e+01
4.289855072463767960e-01,3.033144541722312937e+01
4.596273291925465632e-01,3.031781032935506914e+01
4.902691511387163303e-01,3.033478987273793592e+01
5.209109730848860975e-01,3.035176941612080270e+01
5.515527950310559202e-01,3.036874895950367303e+01
5.821946169772256319e-01,3.034523057681300529e+01
6.128364389233954546e-01,3.035372034850444223e+01
6.434782608695651662e-01,3.036221012019587562e+01
6.741200828157349889e-01,3.037069989188730901e+01
7.047619047619047006e-01,3.036094522996911849e+01
7.354037267080745233e-01,3.039490431673485560e+01
7.660455486542442349e-01,3.037376564277588287e+01
7.966873706004140576e-01,3.037376564277588287e+01
8.273291925465837693e-01,3.041314875034447596e+01
8.579710144927535920e-01,3.042163852203590935e+01
8.886128364389233036e-01,3.043012829372734274e+01
9.192546583850931263e-01,3.043861806541877613e+01
9.498964803312628380e-01,3.042551894798578260e+01
9.805383022774326607e-01,3.045947803475151616e+01
1.011180124223602483e+00,3.046925413548710537e+01
1.041821946169772195e+00,3.045227459210424215e+01
1.072463768115941907e+00,3.045030222090320038e+01
1.103105590062111840e+00,3.046728176428606716e+01
1.133747412008281552e+00,3.045669098848917855e+01
1.164389233954451264e+00,3.049065007525491211e+01
1.195031055900620975e+00,3.048370389841646855e+01
1.225672877846790909e+00,3.050068344179933533e+01
1.256314699792960621e+00,3.050600026851518010e+01
1.286956521739130332e+00,3.048902072513231332e+01
1.317598343685300044e+00,3.048258907991153066e+01
1.348240165631469978e+00,3.049956862329439744e+01
1.378881987577639689e+00,3.051183162684869288e+01
1.409523809523809401e+00,3.051183162684869288e+01
1.440165631469979113e+00,3.051183162684869288e+01
1.470807453416149047e+00,3.051183162684869288e+01
1.501449275362318758e+00,3.051543334817232989e+01
1.532091097308488470e+00,3.053241289155520022e+01
1.562732919254658404e+00,3.054330381079572376e+01
1.593374741200828115e+00,3.052632426741285698e+01
1.624016563146997827e+00,3.051266059445492829e+01
1.654658385093167539e+00,3.051832044224921603e+01
1.685300207039337472e+00,3.052398029004350377e+01
1.715942028985507184e+00,3.052964013783779507e+01
1.746583850931676896e+00,3.053529998563208281e+01
1.777225672877846607e+00,3.054095983342637055e+01
1.807867494824016541e+00,3.054553344780559598e+01
1.838509316770186253e+00,3.052855390442272920e+01
1.869151138716355964e+00,3.051208889265752333e+01
1.899792960662525676e+00,3.052906843604039011e+01
1.930434782608695610e+00,3.054604797942326044e+01
